id,news_keywords,end,entity_group,ner_score,start,word,linked_entity,linked_entity_language,nel_score,wikidata_id
7,[START] Invaliditätspension [END],,,,,,Invaliditätspension,de,-0.0619188584387302,Q1412022
7,[START] kein Recht auf Faulheit [END],,,,,,Recht auf Faulheit,de,-0.2899581789970398,Q585100
7,[START] Kursindustrie [END],,,,,,Kurs (Navigation),de,-0.2428755909204483,Q1962728
7,[START] Langzeitarbeitslose [END],,,,,,Arbeitslosigkeit,de,-0.2259736657142639,Q41171
7,[START] Leiharbeit [END],,,,,,Arbeitnehmerüberlassung,de,-0.0709981769323349,Q667944
7,[START] Leistungskürzung [END],,,,,,Leistungskürzung,de,-0.083672821521759,Q320114
7,[START] Marktradikalismus [END],,,,,,Marktradikalismus,de,-0.1227951273322105,Q707735
7,[START] Neoliberalismus [END],,,,,,Neoliberalismus,de,-0.1094953492283821,Q162719
7,[START] prekäre Arbeit [END],,,,,,Prekariat,de,-0.1235045567154884,Q2118871
7,[START] Prekariat [END],,,,,,Prekariat,pl,-0.4243835508823395,Q2118871
7,[START] Privatisierung [END],,,,,,Privatisierung,de,-0.081386387348175,Q161500
7,[START] Schuldvermutung [END],,,,,,Schuldvermutung,de,-0.0878360047936439,Q4376855
7,[START] Schuldzuschreibung [END],,,,,,Anleihe,de,-0.2278255671262741,Q11693
7,[START] Sozialabbau [END],,,,,,Sozialabbau,de,-0.0784566700458526,Q2305223
7,[START] Teilzeitarbeit [END],,,,,,Teilzeitarbeit,de,-0.0729063972830772,Q587972
7,[START] Wachstumszwang [END],,,,,,Wachstumszwang,de,-0.0733951553702354,Q61563784
7,[START] Zwangsrehabilitation [END],,,,,,Rehabilitation,de,-0.1418567448854446,Q2795791
8,[START] anti-europäisch [END],11.0,MISC,0.999648928642273,5.0,europä,Europäische Identität,de,-0.2262969017028808,Q1294864
8,[START] Beate Baumann [END],13.0,PER,0.9998787641525269,0.0,Beate Baumann,Beate Baumann,de,-0.165640041232109,Q813119
8,[START] Demokratiedefizit [END],,,,,,Demokratiedefizit,de,-0.0920450910925865,Q1186065
8,[START] Deutsch-Französischer Krieg [END],27.0,MISC,0.9998099207878112,0.0,Deutsch-Französischer Krieg,Deutsch-Französischer Krieg,de,-0.0785339102149009,Q46083
8,[START] Deutschtum [END],7.0,MISC,0.9987454414367676,0.0,Deutsch,Deutsche,de,-0.3385695219039917,Q42884
8,[START] Deutungshoheit [END],,,,,,Deutungshoheit,de,-0.0954360663890838,Q1206542
8,[START] Europa [END],6.0,LOC,0.9997844099998474,0.0,Europa,Europa,es,-0.455484390258789,Q46
8,[START] Europäer [END],6.0,MISC,0.9996193051338196,0.0,Europä,Europäer,de,-0.0948471650481224,Q394067
8,[START] europafeindlich [END],6.0,MISC,0.998781144618988,0.0,europa,Europäische Identität,de,-0.2455064356327057,Q1294864
8,[START] Europafeindlichkeit [END],6.0,MISC,0.9995187520980836,0.0,Europa,Europafeindlichkeit,de,-0.2498705089092254,Q223200
8,[START] europäische Integration [END],11.0,MISC,0.9994813799858092,0.0,europäische,Europäische Integration,de,-0.071223996579647,Q1048268
8,[START] Europäische Union [END],17.0,ORG,0.9999802112579346,0.0,Europäische Union,Europäische Union,de,-0.088454820215702,Q458
8,[START] Europaskeptizismus [END],6.0,MISC,0.9997487664222716,0.0,Europa,EU-Skepsis,de,-0.1022979319095611,Q223200
8,[START] Eurozentrismus [END],,,,,,Eurozentrismus,de,-0.1445772349834442,Q376717
8,[START] EU-Skepsis [END],3.0,MISC,0.9240609407424928,0.0,EU-,EU-Skepsis,de,-0.0980981290340423,Q223200
8,[START] Feindbilder [END],,,,,,Feindbild,de,-0.1421336978673935,Q1401762
8,[START] Großreich [END],,,,,,Großreich,de,-0.3538688719272613,Q19202067
8,[START] Identifikation [END],,,,,,Identifikation (Psychologie),de,-0.1531433761119842,Q2493413
8,[START] Identität [END],,,,,,Identität,de,-0.1476039588451385,Q2254571
8,[START] Identitätsbildung [END],,,,,,Identitätsfeststellung (Recht),de,-0.4436674118041992,Q1386340
8,[START] Imperativ [END],,,,,,Imperativ (Modus),de,-0.2317811697721481,Q22716
8,[START] Konditionierung [END],,,,,,Konditionierung,de,-0.0960667803883552,Q1781244
8,[START] Kulturraum [END],,,,,,Kulturraum,de,-0.1306692510843277,Q518261
8,[START] Menschenrechte [END],,,,,,Menschenrechte,de,-0.0832893475890159,Q8458
8,[START] Nationalismus [END],,,,,,Nationalismus,de,-0.1561586558818817,Q6235
8,[START] Nationsbildung [END],,,,,,Nationsbildung,de,-0.4871226251125335,Q1752412
8,[START] Neoliberalismus [END],,,,,,Neoliberalismus,de,-0.1094959750771522,Q162719
8,[START] Patriotismus [END],,,,,,Patriotismus,cs,-0.2209719568490982,Q6241
8,[START] Pro-Europäer [END],10.0,MISC,0.8883371353149414,0.0,Pro-Europä,Europäische Freihandelsassoziation,de,-0.4701002538204193,Q166546
8,[START] pro-europäisch [END],10.0,MISC,0.9995181560516356,4.0,europä,Europäische Identität,de,-0.2173767238855362,Q1294864
8,[START] Propaganda [END],,,,,,Propaganda,en,-0.3240417838096618,Q7281
8,[START] Russophobie [END],4.0,MISC,0.9985660910606384,0.0,Russ,Russophobie,fr,-0.169088140130043,Q512990
8,[START] struktureller Rassismus [END],,,,,,Rassismus ohne Rassen,de,-0.2898119390010834,Q2132074
8,[START] Supranationalität [END],,,,,,Supranationalität,de,-0.0713734701275825,Q1335818
8,[START] Tian’anmen-Massaker [END],11.0,MISC,0.9878162145614624,0.0,Tian’anmen-,Tian’anmen-Massaker,de,-0.076528251171112,Q99717
8,[START] Totalitarismus [END],,,,,,Totalitarismus,de,-0.1406105011701584,Q128135
8,[START] Vaterlandsverräter [END],,,,,,Vaterlandsverräter,de,-0.0896307975053787,Q2511280
8,[START] Verunglimpfung [END],,,,,,Verunglimpfung des Staates und seiner Symbole,de,-0.3167472779750824,Q2519203
8,[START] Visegrád-Gruppe [END],15.0,MISC,0.9876071214675904,0.0,Visegrád-Gruppe,Visegrád-Gruppe,de,-0.0893467739224433,Q244323
8,[START] Visegrád-Staaten [END],13.0,LOC,0.9695432782173156,0.0,Visegrád-Staa,Visegrád,de,-0.2189867347478866,Q548097
8,[START] Vorherrschaft [END],,,,,,Hegemonie,de,-0.2406312227249145,Q182034
8,[START] Wladimir Putin [END],14.0,PER,0.9999550580978394,0.0,Wladimir Putin,Wladimir Wladimirowitsch Putin,de,-0.0993882119655609,Q7747
9,[START] Agitprop [END],,,,,,Agitprop,en,-0.3044472634792328,Q374278
9,[START] Agitprop-Journaille [END],,,,,,Agitprop,de,-0.2493603229522705,Q374278
9,[START] Autokrat [END],,,,,,Autokratie,de,-0.202123537659645,Q173424
9,[START] Autokratie [END],,,,,,Autokratie,de,-0.1126910075545311,Q173424
9,[START] Baschar Hafiz al-Assad [END],22.0,PER,0.9896512031555176,8.0,Hafiz al-Assad,Baschar al-Assad,de,-0.0869492143392562,Q44329
9,[START] Denunziation [END],,,,,,Denunziation,de,-0.2023439258337021,Q1189956
9,[START] Despotie [END],,,,,,Despotie,nl,-0.1535017341375351,Q179352
9,[START] Despotismus [END],,,,,,Despotizmus,sk,-0.442150354385376,Q179352
9,[START] Erpressung [END],,,,,,Erpressung,de,-0.0896347388625145,Q6452087
9,[START] Funktionszusammenhänge [END],,,,,,Funktion (Programmierung),de,-0.4020823538303375,Q15810910
9,[START] Flüchtlinge [END],,,,,,Flüchtling,de,-0.442634105682373,Q131572
9,[START] Flüchtlingsbekämpfung [END],,,,,,Flüchtlingskrise ab 2015 in Deutschland,de,-0.4191077351570129,Q21051340
9,[START] Flüchtlingsdeal [END],,,,,,Flüchtlingsdeal,de,-0.1312097758054733,Q43055745
9,[START] Fluchtursachen [END],,,,,,Push-Pull-Modell der Migration,de,-0.4039864540100097,Q20191195
9,[START] Heuchelei [END],,,,,,Heuchelei,de,-0.1405974328517913,Q201650
9,[START] Ralph Dommermuth [END],16.0,PER,0.9999502301216124,0.0,Ralph Dommermuth,Ralph Dommermuth,de,-0.2036677002906799,Q19518736
9,[START] Recep Tayyip Erdogan [END],20.0,PER,0.9997904300689696,0.0,Recep Tayyip Erdogan,Recep Tayyip Erdoğan,tr,-0.296012669801712,Q39259
9,[START] Russophobie [END],4.0,MISC,0.9985660910606384,0.0,Russ,Russophobie,fr,-0.1690881699323654,Q512990
9,[START] Selbstherrschaft [END],,,,,,Autokratie,de,-0.2463045567274093,Q173424
9,[START] Souveränitätsverletzung [END],,,,,,Souveränität,de,-0.4237924516201019,Q42008
9,[START] Staatsräson [END],,,,,,Staatsräson,de,-0.1605705022811889,Q622857
9,[START] Syrien [END],6.0,LOC,0.9993966817855836,0.0,Syrien,Syrien,de,-0.2187055945396423,Q858
9,[START] Syrienkrieg [END],6.0,MISC,0.9997166991233826,0.0,Syrien,Bürgerkrieg in Syrien seit 2011,de,-0.1723976284265518,Q178810
9,[START] Systempresse [END],,,,,,Systempresse,de,-0.0853151753544807,Q18762431
9,[START] Türkei [END],6.0,LOC,0.9991886019706726,0.0,Türkei,Türkei,de,-0.1788340657949447,Q43
9,[START] Verleumdung [END],,,,,,Verleumdung (Deutschland),de,-0.1906853318214416,Q2516895
9,[START] Völkerrecht [END],,,,,,Völkerrecht,de,-0.0873420238494873,Q4394526
9,[START] Völkerrechtsverletzung [END],,,,,,Völkerrechtlicher Vertrag,de,-0.4332597553730011,Q131569
9,[START] Volksverhetzung [END],,,,,,Volksverhetzung,de,-0.1285288035869598,Q43442
9,[START] Willkürherrscher [END],,,,,,Willkür (Recht),de,-0.1096793189644813,Q17041709
11,[START] Altersarmut [END],,,,,,Relative Armut,de,-0.0656216964125633,Q1315455
11,[START] Altersrente [END],,,,,,Altersrente,de,-0.078651525080204,Q438965
11,[START] Alterssicherung [END],,,,,,Altersvorsorge,de,-0.1900646388530731,Q438994
11,[START] Altersversorgung [END],,,,,,Altersvorsorge,de,-0.0630280226469039,Q438994
11,[START] Altersvorsorge [END],,,,,,Altersvorsorge,de,-0.0732170939445495,Q438994
11,[START] Armutsgefährdung [END],,,,,,Armutsgefährdung,de,-0.0874625667929649,Q689637
11,[START] Beitragszahler [END],,,,,,Liste der Olympiasieger im Segeln/Medaillengewinner Offene Klassen,de,-0.4201591610908508,Q1849401
11,[START] betriebliche Rente [END],,,,,,Betriebliche Rente,de,-0.1544599682092666,Q831761
11,[START] Betriebsrenten [END],,,,,,Betriebsrenten,de,-0.384650707244873,Q831761
11,[START] Demografie [END],,,,,,Demografie,nl,-0.2753247320652008,Q37732
11,[START] demografische Entwicklung [END],,,,,,Demografie,de,-0.0969754084944725,Q37732
11,[START] demografischer Wandel [END],,,,,,Demografischer Wandel,de,-0.1165506020188331,Q2674526
11,[START] Erwerbstätigenversicherung [END],,,,,,Erwerbstätigkeit,de,-0.4113426804542541,Q656365
11,[START] Erwerbsquote [END],,,,,,Erwerbsquote,de,-0.0813105553388595,Q1052254
11,[START] Etikettenschwindel [END],,,,,,Etikettenschwindel,de,-0.1114722192287445,Q1371586
11,[START] Gebärstreik [END],,,,,,Gebärstreik,de,-0.1197305098176002,Q1497329
11,[START] Geburtenrate [END],,,,,,Geburtenziffer,de,-0.0649654567241668,Q203516
11,[START] Geburtenrückgang [END],,,,,,Bevölkerungsrückgang,de,-0.1391889005899429,Q284137
11,[START] Generationengerechtigkeit [END],,,,,,Generationengerechtigkeit,de,-0.0729825496673584,Q1502025
11,[START] Gerd Bosbach [END],12.0,PER,0.9999895691871644,0.0,Gerd Bosbach,Gerd Bosbach,de,-0.2514309585094452,Q104417
11,[START] gesetzliche Rente [END],,,,,,Gesetzliche Rentenversicherung (Deutschland),de,-0.1195772290229797,Q15812163
11,[START] Grundrente [END],,,,,,Grundrententheorie,de,-0.1288948953151703,Q264259
11,[START] Hans-Werner Sinn [END],16.0,PER,0.9999811053276062,0.0,Hans-Werner Sinn,Hans-Werner Sinn,de,-0.2297484725713729,Q72896
11,[START] Lebenserwartung [END],,,,,,Lebenserwartung,de,-0.1226668208837509,Q188419
11,[START] Martin Werding [END],14.0,PER,0.9999693036079408,0.0,Martin Werding,Martin Werding,de,-0.3537352383136749,Q1905239
11,[START] neoliberale Agenda [END],,,,,,Neoliberalismus,de,-0.1210496053099632,Q162719
11,[START] Neoliberalismus [END],,,,,,Neoliberalismus,de,-0.1094953492283821,Q162719
11,[START] Rente rauf so kann es klappen [END],,,,,,Liste geflügelter Worte/R,de,-0.4598335921764374,Q1547177
11,[START] Rentenalter [END],,,,,,Rentenalter,de,-0.1147297993302345,Q1413228
11,[START] Rentendebatte [END],,,,,,Rentendebatte,de,-0.0995555892586708,Q15812163
11,[START] Rentenbezieher [END],,,,,,Gesetzliche Rentenversicherung (Deutschland),de,-0.2791745066642761,Q15812163
11,[START] Renteneintrittsalter [END],,,,,,Renteneintrittsalter,de,-0.0787210911512374,Q20825797
11,[START] Rentenempfänger [END],,,,,,Rentenversicherung (Erlebensversicherung),de,-0.2008413821458816,Q2144355
11,[START] Rentenentwertung [END],,,,,,Gesetzliche Rentenversicherung (Deutschland),de,-0.172503724694252,Q15812163
11,[START] Renten-Fake [END],,,,,,Gesetzliche Rentenversicherung (Deutschland),de,-0.3077251613140106,Q15812163
11,[START] Rentenkasse [END],,,,,,Rentenkasse,de,-0.3045049905776977,Q1519134
11,[START] Rentenreform [END],,,,,,Rentenreform,de,-0.1286992281675338,Q1244421
11,[START] Rentenrettung [END],,,,,,Gesetzliche Rentenversicherung (Deutschland),de,-0.1529255658388137,Q15812163
11,[START] Rentensystem [END],,,,,,Rentensystem,de,-0.2821459472179413,Q1519134
11,[START] Rentenversicherte [END],,,,,,Gesetzliche Rentenversicherung (Deutschland),de,-0.1039158925414085,Q15812163
11,[START] Rentenversicherung [END],,,,,,Gesetzliche Rentenversicherung (Deutschland),de,-0.1186903715133667,Q15812163
11,[START] Rentner [END],,,,,,Rentner,de,-0.3195139765739441,Q1749879
11,[START] Riesterrente [END],,,,,,Riesterrente,de,-0.1509767919778823,Q2152549
11,[START] Schröder’sche Rentenreform [END],8.0,MISC,0.859576404094696,5.0,der,Rentenreform,de,-0.2984372079372406,Q1244421
11,[START] Sozialabbau [END],,,,,,Sozialabbau,de,-0.078456774353981,Q2305223
11,[START] Sozialdumping [END],,,,,,Sozialdumping,de,-0.0883518606424331,Q2166064
11,[START] Standardrente [END],,,,,,Standardrente,de,-0.1275796741247177,Q1281895
11,[START] Umlagefinanzierung [END],,,,,,Umlagefinanzierung,de,-0.178944706916809,Q1364792
11,[START] Verarmung [END],,,,,,Armut,de,-0.119811475276947,Q10294
11,[START] Verrentung [END],,,,,,Gesetzliche Rentenversicherung (Deutschland),de,-0.178361490368843,Q15812163
11,[START] Vorsorgelüge [END],,,,,,Vorsorgelüge,de,-0.4250457286834717,Q15805842
12,[START] Baldur Springmann [END],17.0,PER,0.9999802708625792,0.0,Baldur Springmann,Baldur Springmann,de,-0.43259197473526,Q804845
12,[START] Bruno Lohse [END],11.0,PER,0.9999848008155824,0.0,Bruno Lohse,Bruno Lohse,de,-0.2987841069698334,Q89582
12,[START] CDU [END],3.0,ORG,0.9999597072601318,0.0,CDU,Christlich Demokratische Union Deutschlands,de,-0.1917134821414947,Q49762
12,[START] Erhard Eppler [END],13.0,PER,0.9999829530715942,0.0,Erhard Eppler,Erhard Eppler,de,-0.2649313807487488,Q71360
12,[START] Hans Globke [END],11.0,PER,0.9999644160270692,0.0,Hans Globke,Hans Globke,de,-0.3304552137851715,Q77341
12,[START] Heuchelei [END],,,,,,Heuchelei,de,-0.1405173540115356,Q201650
12,[START] Doppelmoral [END],,,,,,Doppelmoral,de,-0.0762888416647911,Q603742
12,[START] Doppelstandards [END],,,,,,Olympische Sommerspiele 1952/Ringen,de,-0.364423930644989,Q575673
12,[START] Friedrich Merz [END],14.0,PER,0.9999497532844543,0.0,Friedrich Merz,Friedrich Merz,de,-0.2076349705457687,Q566257
12,[START] Fritz Bauer [END],11.0,PER,0.9999769926071168,0.0,Fritz Bauer,Fritz Bauer,en,-0.341837078332901,Q215981
12,[START] Glaubwürdigkeitsverlust [END],,,,,,Glaubwürdigkeit (Recht),de,-0.4374501705169678,Q1530054
12,[START] Hans-Dietrich Genscher [END],22.0,PER,0.9999821782112122,0.0,Hans-Dietrich Genscher,Hans-Dietrich Genscher,de,-0.2060171067714691,Q106235
12,[START] Hans Karl Filbinger [END],19.0,PER,0.9999648928642272,0.0,Hans Karl Filbinger,Hans Filbinger,de,-0.287709891796112,Q690874
12,[START] Heinz Felfe [END],11.0,PER,0.999984622001648,0.0,Heinz Felfe,Heinz Felfe,de,-0.2682684361934662,Q68450
12,[START] Florian Pfaff [END],13.0,PER,0.9999911785125732,0.0,Florian Pfaff,Florian Pfaff,de,-0.2044003009796142,Q1429852
12,[START] Karl Carstens [END],13.0,PER,0.9999821782112122,0.0,Karl Carstens,Karl Carstens,de,-0.3302119076251983,Q2569
12,[START] Konrad Adenauer [END],15.0,PER,0.9998130202293396,0.0,Konrad Adenauer,Konrad Adenauer,de,-0.2967608273029327,Q2492
12,[START] Kurt Georg Kiesinger [END],20.0,PER,0.9999929666519164,0.0,Kurt Georg Kiesinger,Kurt Georg Kiesinger,de,-0.308148056268692,Q2512
12,[START] NSDAP [END],5.0,ORG,0.9999343156814576,0.0,NSDAP,Nationalsozialistische Deutsche Arbeiterpartei,de,-0.1702256947755813,Q7320
12,[START] NS-Kunsträuber [END],3.0,MISC,0.9961636662483216,0.0,NS-,Nationalsozialistische Deutsche Arbeiterpartei,de,-0.2637577354907989,Q7320
12,[START] Richard Stücklen [END],16.0,PER,0.9999892115592957,0.0,Richard Stücklen,Richard Stücklen,de,-0.2233669012784958,Q454669
12,[START] Scheinheiligkeit [END],,,,,,Bigotterie,de,-0.2888258397579193,Q859781
12,[START] SPD [END],3.0,ORG,0.9999579191207886,0.0,SPD,Sozialdemokratische Partei Deutschlands,de,-0.1856421083211898,Q49768
12,[START] Vortäuschung [END],,,,,,Vortäuschung,de,-0.0752630829811096,Q170028
12,[START] Walter Andreas Hofer [END],20.0,PER,0.999969482421875,0.0,Walter Andreas Hofer,Walter Andreas Hofer,de,-0.4632689654827118,Q18602666
12,[START] Walter Scheel [END],13.0,PER,0.9999923706054688,0.0,Walter Scheel,Walter Scheel,de,-0.3988076746463775,Q2571
12,[START] Werteparteien [END],,,,,,Wertvorstellung,de,-0.3651078045368194,Q194112
12,[START] Werteunion [END],,,,,,Werteunion,de,-0.101422369480133,Q31837984
13,[START] Asylstatus [END],,,,,,Asyl,de,-0.4699371755123138,Q26377
13,[START] Auslieferung [END],,,,,,Auslieferung (Recht),de,-0.1108171492815017,Q210603
13,[START] Auslieferungsbefehl [END],,,,,,Auslieferung (Recht),de,-0.3371766209602356,Q210603
13,[START] Auslieferungsverfahren [END],,,,,,Auslieferung (Recht),de,-0.0915378257632255,Q210603
13,[START] Chelsea Manning [END],15.0,PER,0.9998310208320618,0.0,Chelsea Manning,Chelsea Manning,en,-0.2936213910579681,Q298423
13,[START] Diplomatenstatus [END],,,,,,Diplomatenstatus,de,-0.0837229266762733,Q1227223
13,[START] diplomatische Immunität [END],,,,,,Diplomatie,de,-0.1090852841734886,Q1889
13,[START] Einzelhaft [END],,,,,,Einzelhaft,de,-0.0931862741708755,Q20825783
13,[START] Enthüllungsplattform [END],,,,,,Enthüllungsplattform,de,-0.0691807195544242,Q1344897
13,[START] ecuadorianische Botschaft [END],10.0,MISC,0.9986273646354676,0.0,ecuadorian,Liste der ecuadorianischen Botschafter in den Vereinigten Staaten,de,-0.3823144137859344,Q1860410
13,[START] Gesetzloser [END],,,,,,Geächteter,de,-0.0653816759586334,Q254508
13,[START] Hausarrest [END],,,,,,Hausarrest,de,-0.1003152430057525,Q320994
13,[START] human rights violations [END],,,,,,Human rights,en,-0.1302683651447296,Q8458
13,[START] investigativer Journalismus [END],,,,,,Investigativer Journalismus,de,-0.0684366375207901,Q1127717
13,[START] Julian Assange [END],14.0,PER,0.9993727207183838,0.0,Julian Assange,Julian Assange,en,-0.321419358253479,Q360
13,[START] Kampagnenjournalismus [END],,,,,,Kampagnenjournalismus,de,-0.1674847304821014,Q12606852
13,[START] Kautionsbedingungen [END],,,,,,Kautionssystem (Vereinigte Staaten),de,-0.1861578822135925,Q60845739
13,[START] Kautionsflüchtling [END],,,,,,Kautionssystem (Vereinigte Staaten),de,-0.4718834161758423,Q60845739
13,[START] Kautionsverletzung [END],,,,,,Kautionssystem (Vereinigte Staaten),de,-0.4801934361457824,Q60845739
13,[START] Kriegsverbrechen [END],,,,,,Kriegsverbrechen,de,-0.0936145111918449,Q135010
13,[START] Konformismus [END],,,,,,Konformität,de,-0.2419154495000839,Q221284
13,[START] Konformitätsdruck [END],,,,,,Konformitätsdruck,de,-0.1579392999410629,Q784843
13,[START] Menschenrechte [END],,,,,,Menschenrechte,de,-0.0833149477839469,Q8458
13,[START] Menschenrechtsverletzungen [END],,,,,,Menschenrechte,de,-0.1147030144929885,Q8458
13,[START] outlaw [END],,,,,,Outlaw,en,-0.1364340186119079,Q254508
13,[START] politisches Asyl [END],,,,,,Asyl,de,-0.092779628932476,Q26377
13,[START] Rechtsordnung [END],,,,,,Rechtsordnung,de,-0.0876125693321228,Q858700
13,[START] Rechtsstaatlichkeit [END],,,,,,Rechtsstaat,de,-0.1025670766830444,Q4209223
13,[START] Schweden [END],8.0,LOC,0.9988094568252563,0.0,Schweden,Schweden,de,-0.2264840900897979,Q34
13,[START] Staatsterror [END],,,,,,Staatsterror,de,-0.1641215831041336,Q26897142
13,[START] Systempresse [END],,,,,,Systempresse,de,-0.0853396579623222,Q18762431
13,[START] Tiefer Staat [END],,,,,,Tiefer Staat,de,-0.0806669667363166,Q2297096
13,[START] Vergewaltigungsvorwürfe [END],,,,,,Vergewaltigung,de,-0.0924700424075126,Q47092
13,[START] war crimes [END],,,,,,War crime,en,-0.0981910675764083,Q135010
13,[START] Wikileaks [END],9.0,ORG,0.9995729923248292,0.0,Wikileaks,WikiLeaks,en,-0.3732852935791015,Q359
13,[START] Willkür [END],,,,,,Willkür (Recht),de,-0.2832585275173187,Q17041709
14,[START] Afghanistan [END],11.0,LOC,0.9996179342269896,0.0,Afghanistan,Afghanistan,en,-0.4086674153804779,Q889
14,[START] Aufrüstung [END],,,,,,Aufrüstung der Wehrmacht,de,-0.1471780836582183,Q702246
