id,title,end,entity_group,ner_score,start,word,linked_entity,linked_entity_language,nel_score,wikidata_id
178,Brand in Flüchtlingscamp in  [START] Bangladesch [END]  – mindestens sieben Tote,39.0,LOC,0.9999289512634276,28.0,Bangladesch,Bangladesch,de,-0.0809786766767501,Q902
179,Außenamt macht  [START] Minsk [END]  für Migranten-Ansturm auf polnische Grenze verantwortlich,20.0,LOC,0.9995357990264891,15.0,Minsk,Minsk,de,-0.0927204564213752,Q2280
179,Außenamt macht Minsk für Migranten-Ansturm auf  [START] polni [END] sche Grenze verantwortlich,52.0,MISC,0.9998983144760132,47.0,polni,Polnische Sprache,de,-0.2043628692626953,Q809
180,Kurz erklärt: Das Wahlprogramm der  [START] AfD [END] ,38.0,ORG,0.9998135566711426,35.0,AfD,Alternative für Deutschland,de,-0.0918217599391937,Q6721203
181,Kein Kompromiss: Abschiebungen nach  [START] Syrien [END]  ab 2021 wieder möglich,42.0,LOC,0.999679446220398,36.0,Syrien,Syrien,de,-0.1201848089694976,Q858
182, [START] Italien [END] s Staatsanwaltschaft klagt deutsche Flüchtlingsretter an,7.0,LOC,0.9999161958694458,0.0,Italien,Italien,de,-0.0932560712099075,Q38
182,Italiens Staatsanwaltschaft klagt  [START] deutsche [END]  Flüchtlingsretter an,42.0,MISC,0.9999126195907592,34.0,deutsche,Deutschland,de,-0.133989930152893,Q183
183,„ [START] EU [END]  muss endlich Zähne zeigen“: Union fordert Sanktionen für Migrantenflüge nach Belarus,3.0,ORG,0.999740183353424,1.0,EU,Europäische Union,de,-0.1584043949842453,Q458
183,„EU muss endlich Zähne zeigen“: Union fordert Sanktionen für Migrantenflüge nach  [START] Belarus [END] ,88.0,LOC,0.9997478127479552,81.0,Belarus,Weißrussland,de,-0.0817848145961761,Q184
184,Für zurückgeschickte Flüchtlinge:  [START] Deutschland [END]  erwägt finanzielle Unterstützung für Athen,45.0,LOC,0.9998089671134948,34.0,Deutschland,Deutschland,de,-0.1054658368229866,Q183
184,Für zurückgeschickte Flüchtlinge: Deutschland erwägt finanzielle Unterstützung für  [START] Athen [END] ,88.0,LOC,0.998860478401184,83.0,Athen,Athen,de,-0.1314248591661453,Q1524
186,Private Hilfsorganisationen retten erneut mehrere Hundert Migranten im  [START] Mittelmeer [END] ,81.0,LOC,0.999922811985016,71.0,Mittelmeer,Mittelmeer,de,-0.0831302031874656,Q4918
187,Flüchtlingslager Moria auf  [START] Lesbos [END]  brennt – Fotos und Videos,33.0,LOC,0.9998114109039308,27.0,Lesbos,Lesbos,de,-0.0876072496175766,Q128087
188,„ [START] Türkei [END]  ist kein Flüchtlingsheim“: Ankara warnt vor Flüchtlingsflut – Berlin hofft,7.0,LOC,0.9998392462730408,1.0,Türkei,Türkei,de,-0.1087376624345779,Q43
188,„Türkei ist kein Flüchtlingsheim“:  [START] Ankara [END]  warnt vor Flüchtlingsflut – Berlin hofft,41.0,LOC,0.999762237071991,35.0,Ankara,Ankara,de,-0.1043359711766243,Q3640
188,„Türkei ist kein Flüchtlingsheim“: Ankara warnt vor Flüchtlingsflut –  [START] Berlin [END]  hofft,76.0,LOC,0.9997673630714417,70.0,Berlin,Berlin,de,-0.0984039306640625,Q64
191,„Ungeheuerlich“:  [START] Biden [END]  zeigt sich empört über berittenen Grenzschutzeinsatz gegen Migranten,22.0,PER,0.9999446272850036,17.0,Biden,Joe Biden,de,-0.2650884985923767,Q6279
192,„Lust am Ausschluss“: Warum  [START] Deutschland [END] s Parteien mit „Andersdenkenden“ ein Problem haben,39.0,LOC,0.9999672174453736,28.0,Deutschland,Deutschland,de,-0.0989294648170471,Q183
193,Tausende Migranten an  [START] EU- [END] Grenze: Röttgen will „Druck auf Russland ausüben“ - Reaktionen,25.0,MISC,0.9988353848457336,22.0,EU-,Europäische Union,de,-0.1401794999837875,Q458
193,Tausende Migranten an EU-Grenze: Röttgen will „Druck auf  [START] Russland [END]  ausüben“ - Reaktionen,65.0,LOC,0.9961291551589966,57.0,Russland,Russland,de,-0.0986859574913978,Q159
194,Telefonat zwischen  [START] Merkel [END]  und Erdogan: Türkischer Staatschef fordert faire „Lastenteilung“,25.0,PER,0.9983319640159608,19.0,Merkel,Angela Merkel,de,-0.0756212845444679,Q567
194,Telefonat zwischen Merkel und  [START] Erdogan [END] : Türkischer Staatschef fordert faire „Lastenteilung“,37.0,PER,0.9997126460075378,30.0,Erdogan,Recep Tayyip Erdoğan,de,-0.074891522526741,Q39259
195, [START] Von der Leyen [END]  besucht Merkel: Milliarden-Hilfen für Deutschland und Flüchtlinge in Aussicht,13.0,PER,0.9994512796401978,0.0,Von der Leyen,Ursula von der Leyen,de,-0.4650214910507202,Q60772
195,Von der Leyen besucht  [START] Merkel [END] : Milliarden-Hilfen für Deutschland und Flüchtlinge in Aussicht,28.0,PER,0.9964280724525452,22.0,Merkel,Angela Merkel,de,-0.0764907225966453,Q567
195,Von der Leyen besucht Merkel: Milliarden-Hilfen für  [START] Deutschland [END]  und Flüchtlinge in Aussicht,63.0,LOC,0.9999402761459352,52.0,Deutschland,Deutschland,de,-0.1026033759117126,Q183
196, [START] Poln [END] ische Grenzbeamte setzen Wasserwerfer sowie Lärm- und Blendgranaten gegen Migranten ein,4.0,MISC,0.9996707439422609,0.0,Poln,Polen,de,-0.1918916255235672,Q36
197,"Staatsminister erwartet mehr Flüchtlinge aus  [START] Afghanistan [END] , Israel verschärft Beschränkungen",56.0,LOC,0.9996355772018432,45.0,Afghanistan,Afghanistan,de,-0.0986965000629425,Q889
197,"Staatsminister erwartet mehr Flüchtlinge aus Afghanistan,  [START] Israel [END]  verschärft Beschränkungen",64.0,LOC,0.9983558058738708,58.0,Israel,Israel,de,-0.0938274562358856,Q801
198, [START] Italien [END] s Vizepremier Salvini ruft zu „neuem europäischem Frühling“ auf,7.0,LOC,0.9993096590042114,0.0,Italien,Italien,de,-0.0956008732318878,Q38
198,Italiens Vizepremier  [START] Salvini [END]  ruft zu „neuem europäischem Frühling“ auf,28.0,PER,0.999974489212036,21.0,Salvini,Matteo Salvini,de,-0.2092738002538681,Q1055449
198,Italiens Vizepremier Salvini ruft zu „neuem  [START] europäische [END] m Frühling“ auf,55.0,MISC,0.999975085258484,44.0,europäische,Europa,de,-0.1424548029899597,Q46
199,Ein Jahr Anschläge von  [START] Hanau [END] : Gedenkkundgebungen in Berlin,28.0,LOC,0.9999153017997742,23.0,Hanau,Hanau,de,-0.0952811017632484,Q3802
199,Ein Jahr Anschläge von Hanau: Gedenkkundgebungen in  [START] Berlin [END] ,58.0,LOC,0.9999690055847168,52.0,Berlin,Berlin,de,-0.1175888031721115,Q64
200," [START] Seehofer [END] : Abschiebungen nach Afghanistan sind rechtsstaatliches Mittel, aber …",8.0,PER,0.999714732170105,0.0,Seehofer,Horst Seehofer,de,-0.2358503341674804,Q44612
200,"Seehofer: Abschiebungen nach  [START] Afghanistan [END]  sind rechtsstaatliches Mittel, aber …",40.0,LOC,0.9999150037765504,29.0,Afghanistan,Afghanistan,de,-0.1171855106949806,Q889
201, [START] Nikol Paschinjan [END] : Bakus und Ankaras Pläne für „Blitzkrieg“ in Bergkarabach gescheitert,16.0,PER,0.9999863505363464,0.0,Nikol Paschinjan,Nikol Paschinjan,de,-0.0988547354936599,Q7035479
201,Nikol Paschinjan:  [START] Bakus [END]  und Ankaras Pläne für „Blitzkrieg“ in Bergkarabach gescheitert,23.0,LOC,0.9819923043251038,18.0,Bakus,Baku,de,-0.1320980936288833,Q9248
201,Nikol Paschinjan: Bakus und  [START] Ankara [END] s Pläne für „Blitzkrieg“ in Bergkarabach gescheitert,34.0,LOC,0.9992207288742064,28.0,Ankara,Ankara,de,-0.0933063328266143,Q3640
201,Nikol Paschinjan: Bakus und Ankaras Pläne für „Blitzkrieg“ in  [START] Bergkarabach [END]  gescheitert,74.0,LOC,0.9999184012413024,62.0,Bergkarabach,Bergkarabach,de,-0.0891603976488113,Q44302
202, [START] CDU- [END] Generalsekretär Ziemiak attackiert Baerbock wegen Zwei-Prozent-Ziel für Nato,4.0,MISC,0.992222547531128,0.0,CDU-,Christlich Demokratische Union Deutschlands,de,-0.087818369269371,Q49762
202,CDU-Generalsekretär Ziemiak attackiert Baerbock wegen Zwei-Prozent-Ziel für  [START] Nato [END] ,80.0,ORG,0.9996790885925292,76.0,Nato,NATO,de,-0.2046125829219818,Q7184
203,Bei „Anne Will“: Sind die „Hygiene-Demos“ eine Neuauflage von  [START] Pegida [END] ?,68.0,ORG,0.9994279146194458,62.0,Pegida,Pegida,de,-0.0986814424395561,Q18609063
205,Hälfte von Asylsuchenden kommt ohne Papiere: „Herausforderung für  [START] Deutschland [END] s Asylsystem” – FDP,77.0,LOC,0.9997795224189758,66.0,Deutschland,Deutschland,de,-0.097525842487812,Q183
205,Hälfte von Asylsuchenden kommt ohne Papiere: „Herausforderung für Deutschlands Asylsystem” –  [START] FDP [END] ,96.0,ORG,0.9999778866767884,93.0,FDP,Freie Demokratische Partei,de,-0.1716012507677078,Q13124
206,"Ja zu  [START] Europa [END] , ja zur NATO: Merkel erläutert im Bundestag künftige EU-Politik",12.0,LOC,0.995880126953125,6.0,Europa,Europa,de,-0.1072344481945037,Q46
206,"Ja zu Europa, ja zur  [START] NATO [END] : Merkel erläutert im Bundestag künftige EU-Politik",25.0,ORG,0.9983046054840088,21.0,NATO,NATO,de,-0.0978934913873672,Q7184
206,"Ja zu Europa, ja zur NATO:  [START] Merkel [END]  erläutert im Bundestag künftige EU-Politik",33.0,PER,0.9985870122909546,27.0,Merkel,Angela Merkel,de,-0.0746366530656814,Q567
206,"Ja zu Europa, ja zur NATO: Merkel erläutert im Bundestag künftige  [START] EU- [END] Politik",69.0,MISC,0.9945592880249025,66.0,EU-,Europäische Union,de,-0.1021786704659462,Q458
207,Trotz Abschiebung:  [START] Miri-Clan- [END] Chef wieder in Bremen,29.0,MISC,0.9855435490608216,19.0,Miri-Clan-,Miri-Clan,de,-0.1617612838745117,Q1938109
207,Trotz Abschiebung: Miri-Clan-Chef wieder in  [START] Bremen [END] ,50.0,LOC,0.9999736547470092,44.0,Bremen,Bremen,de,-0.0971148908138275,Q24879
208,„Lüge und Verdummung“:  [START] Beatrix von Storch [END] s abgelehnte Frage an Olaf Scholz – Exklusiv,41.0,PER,0.9995924830436708,23.0,Beatrix von Storch,Beatrix von Storch,de,-0.0848828628659248,Q14924803
208,„Lüge und Verdummung“: Beatrix von Storchs abgelehnte Frage an  [START] Olaf Scholz [END]  – Exklusiv,74.0,PER,0.9999681115150452,63.0,Olaf Scholz,Olaf Scholz,de,-0.0871451720595359,Q61053
210, [START] Österreich [END] : Corona-Ausgangssperre in Flüchtlingslager war rechtswidrig,10.0,LOC,0.9990863800048828,0.0,Österreich,Österreich,de,-0.1095836907625198,Q40
211,Nach wie vor: Zahl der Asylanträge in  [START] Deutschland [END]  auf EU-Hoch – EASO,49.0,LOC,0.999560296535492,38.0,Deutschland,Deutschland,de,-0.1085700765252113,Q183
213, [START] Litauen [END]  will weißrussische Grenzbehörden bei illegalem Grenzübertritt erwischt haben – Video,7.0,LOC,0.996337354183197,0.0,Litauen,Litauen,de,-0.0889550969004631,Q37
213,Litauen will  [START] weißrus [END] sische Grenzbehörden bei illegalem Grenzübertritt erwischt haben – Video,20.0,MISC,0.9997804164886476,13.0,weißrus,Weißrussland,de,-0.0753828361630439,Q184
214,Hürden abbauen: Sachverständigenrat plädiert für mehr Einbürgerungen in  [START] Deutschland [END] ,83.0,LOC,0.9999552965164183,72.0,Deutschland,Deutschland,de,-0.1008137166500091,Q183
215,Großdemo in  [START] Paris [END]  wegen ungesühntem Mord an jüdischer Frau – Angst vor rechtsnationalen Parteien?,17.0,LOC,0.9999792575836182,12.0,Paris,Paris,de,-0.1211168989539146,Q90
216, [START] Bulgarien [END]  befürchtet Grenzdurchbruch und neue Flüchtlingsroute – Militär alarmiert,9.0,LOC,0.999138116836548,0.0,Bulgarien,Bulgarien,de,-0.1109552830457687,Q219
217,150 Migranten versuchen gewaltsamen Sturm polnischer Grenze von  [START] Weißrussland [END]  aus,76.0,LOC,0.999488353729248,64.0,Weißrussland,Weißrussland,de,-0.0775656029582023,Q184
218, [START] Sachsen-Anhalt [END] : Polizei registriert immer mehr Lkw-Schleusungen von Flüchtlingen,14.0,LOC,0.9990053772926332,0.0,Sachsen-Anhalt,Sachsen-Anhalt,de,-0.0869074910879135,Q1206
219,Wegen  [START] Hongkong [END] : Göring-Eckardt nennt Merkel „schweigsame Bundeskanzlerin“,14.0,LOC,0.999268114566803,6.0,Hongkong,Hongkong,de,-0.1101655066013336,Q8646
219,Wegen Hongkong:  [START] Göring-Eckardt [END]  nennt Merkel „schweigsame Bundeskanzlerin“,30.0,PER,0.9948753714561462,16.0,Göring-Eckardt,Göring-Eckardt,de,-0.4467250108718872,Q48967
219,Wegen Hongkong: Göring-Eckardt nennt  [START] Merkel [END]  „schweigsame Bundeskanzlerin“,43.0,PER,0.9987075328826904,37.0,Merkel,Angela Merkel,de,-0.0775536894798278,Q567
220,Kontroverse über Einwanderungsfrage:  [START] Merz [END]  geht mit Grünen hart ins Gericht,41.0,PER,0.999741792678833,37.0,Merz,Gerhard Merz (Politiker),de,-0.2333329766988754,Q1512148
220,Kontroverse über Einwanderungsfrage: Merz geht mit  [START] Grünen [END]  hart ins Gericht,57.0,ORG,0.9999033212661744,51.0,Grünen,Bündnis 90/Die Grünen,de,-0.0984694734215736,Q49766
221,Westen soll Verantwortung für Migrationskrise an  [START] EU- [END] Grenze übernehmen – russischer Diplomat,52.0,MISC,0.993571400642395,49.0,EU-,Europäische Union,de,-0.1587478965520858,Q458
221,Westen soll Verantwortung für Migrationskrise an EU-Grenze übernehmen –  [START] russische [END] r Diplomat,81.0,MISC,0.9998564720153807,72.0,russische,Russland,de,-0.1140229254961013,Q159
222,Parlamentswahlen in  [START] Spanien [END] : Regierungsbildung mit Rechts oder Links?,27.0,LOC,0.9999169111251832,20.0,Spanien,Spanien,de,-0.1124885007739067,Q29
223,Hilfsorganisation  [START] Oxfam [END]  kritisiert EU-Flüchtlingspolitik,23.0,ORG,0.9999770522117616,18.0,Oxfam,Oxfam,de,-0.081457570195198,Q267941
223,Hilfsorganisation Oxfam kritisiert  [START] EU- [END] Flüchtlingspolitik,38.0,MISC,0.9934779405593872,35.0,EU-,Europäische Union,de,-0.1732249855995178,Q458
224,Fast ein Drittel der Wiener hat keinen  [START] österreich [END] ischen Pass,49.0,MISC,0.99750816822052,39.0,österreich,Österreich,de,-0.0927020162343978,Q40
225, [START] Lukaschenko [END] : Belarus will keine Konfrontation wegen Migrationskrise,11.0,PER,0.999913215637207,0.0,Lukaschenko,Aljaksandr Lukaschenka,de,-0.113675370812416,Q2866
225,Lukaschenko:  [START] Belarus [END]  will keine Konfrontation wegen Migrationskrise,20.0,LOC,0.9970098733901978,13.0,Belarus,Weißrussland,de,-0.2156537026166916,Q184
226, [START] Seehofer [END]  zur Seenotrettung: Jeder vierte Migrant soll aufgenommen werden,8.0,PER,0.9999393820762634,0.0,Seehofer,Seehofer,de,-0.4543350338935852,Q44612
228," [START] BMW [END] , Volkswagen und Daimler auch betroffen: Trump droht Mexiko mit Importzöllen",3.0,ORG,0.9999769926071168,0.0,BMW,BMW,de,-0.0929073914885521,Q26678
228,"BMW,  [START] Volkswagen [END]  und Daimler auch betroffen: Trump droht Mexiko mit Importzöllen",15.0,ORG,0.999985694885254,5.0,Volkswagen,Volkswagen,de,-0.1228171586990356,Q246
228,"BMW, Volkswagen und  [START] Daimler [END]  auch betroffen: Trump droht Mexiko mit Importzöllen",27.0,ORG,0.9999843835830688,20.0,Daimler,Daimler AG,de,-0.1172802224755287,Q27530
228,"BMW, Volkswagen und Daimler auch betroffen:  [START] Trump [END]  droht Mexiko mit Importzöllen",49.0,PER,0.9993603825569152,44.0,Trump,Donald Trump,de,-0.1350618153810501,Q22686
228,"BMW, Volkswagen und Daimler auch betroffen: Trump droht  [START] Mexiko [END]  mit Importzöllen",62.0,LOC,0.9969497323036194,56.0,Mexiko,Mexiko,de,-0.0909383744001388,Q96
230,Landtagswahlen in  [START] Baden-Württemberg [END] : Das sind die Kandidaten und Kernthemen,35.0,LOC,0.9968222975730896,18.0,Baden-Württemberg,Baden-Württemberg,de,-0.0880944207310676,Q985
231,„Das absolut homogene  [START] Deutsch [END] sein gab es nie“ – Streitgespräch zu Identität,29.0,MISC,0.9999737739562988,22.0,Deutsch,Deutsche Sprache,de,-0.0964903086423873,Q188
232,Flüchtlingsrat empört:  [START] Thüringen [END]  schiebt Kinder ohne Mutter nach Albanien ab,32.0,LOC,0.9997437000274658,23.0,Thüringen,Thüringen,de,-0.1082930266857147,Q1205
232,Flüchtlingsrat empört: Thüringen schiebt Kinder ohne Mutter nach  [START] Albanien [END]  ab,73.0,LOC,0.9962785840034484,65.0,Albanien,Albanien,de,-0.0884046703577041,Q222
233,„Machtübernahme der  [START] Taliban [END]  absehbar“ - „Pro Asyl“ fordert Abschiebestopp nach Afghanistan,27.0,ORG,0.999535322189331,20.0,Taliban,Taliban,de,-0.0891464054584503,Q42418
233,„Machtübernahme der Taliban absehbar“ - „ [START] Pro Asyl [END] “ fordert Abschiebestopp nach Afghanistan,49.0,ORG,0.9997896552085876,41.0,Pro Asyl,Pro Asyl,de,-0.0875635966658592,Q2111410
233,„Machtübernahme der Taliban absehbar“ - „Pro Asyl“ fordert Abschiebestopp nach  [START] Afghanistan [END] ,90.0,LOC,0.9999362230300904,79.0,Afghanistan,Afghanistan,de,-0.1015439629554748,Q889
234,USA weiten Umsiedlungs-Programm für  [START] afghan [END] ische Ortshelfer aus,42.0,MISC,0.9961847066879272,36.0,afghan,Afghanistan,de,-0.1095374971628189,Q889
235,45 Prozent der  [START] Deutschen [END]  gegen Aufnahme von Belarus-Migranten,24.0,MISC,0.9998879432678224,15.0,Deutschen,Deutsche Staatsangehörigkeit,de,-0.3474403619766235,Q535332
235,45 Prozent der Deutschen gegen Aufnahme von  [START] Belarus- [END] Migranten,52.0,MISC,0.998977780342102,44.0,Belarus-,Weißrussland,de,-0.1220402494072914,Q184
237," [START] Afghanistan [END] : Bürgerkrieg, Flüchtlingskrise und Deutschlands Verantwortung",11.0,LOC,0.999893307685852,0.0,Afghanistan,Afghanistan,de,-0.1074737459421157,Q889
237,"Afghanistan: Bürgerkrieg, Flüchtlingskrise und  [START] Deutschland [END] s Verantwortung",58.0,LOC,0.9998295307159424,47.0,Deutschland,Deutschland,de,-0.0999686196446418,Q183
240, [START] UNHCR [END]  schlägt Alarm wegen Mängeln in Frontex-Meldeverfahren zu Grundrechtsverstößen,5.0,ORG,0.999980628490448,0.0,UNHCR,Hoher Flüchtlingskommissar der Vereinten Nationen,de,-0.0625373721122741,Q132551
240,UNHCR schlägt Alarm wegen Mängeln in  [START] Frontex- [END] Meldeverfahren zu Grundrechtsverstößen,45.0,MISC,0.9970853328704834,37.0,Frontex-,Frontex,de,-0.101406991481781,Q21786841
242,Zu- und Abwanderung nach  [START] Deutschland [END] : 2020 deutlicher Rückgang verzeichnet,36.0,LOC,0.9999054670333862,25.0,Deutschland,Deutschland,de,-0.101444661617279,Q183
243,Shitstorm auf Twitter wegen „new skills“ von  [START] Frontex [END] -Beamtin,52.0,MISC,0.9998335838317872,45.0,Frontex,Frontex,de,-0.0991279184818267,Q21786841
244, [START] Lukaschenko [END] : Merkel hat EU-Hilfe bei Lösung der Migrationskrise an Grenze zu Polen zugesagt,11.0,PER,0.9997902512550354,0.0,Lukaschenko,Aljaksandr Lukaschenka,de,-0.1636506021022796,Q2866
244,Lukaschenko:  [START] Merkel [END]  hat EU-Hilfe bei Lösung der Migrationskrise an Grenze zu Polen zugesagt,19.0,PER,0.9963359832763672,13.0,Merkel,Angela Merkel,de,-0.0741127505898475,Q567
244,Lukaschenko: Merkel hat  [START] EU- [END] Hilfe bei Lösung der Migrationskrise an Grenze zu Polen zugesagt,27.0,MISC,0.9945101737976074,24.0,EU-,Europäische Union,de,-0.1217829510569572,Q458
244,Lukaschenko: Merkel hat EU-Hilfe bei Lösung der Migrationskrise an Grenze zu  [START] Polen [END]  zugesagt,82.0,LOC,0.9949430823326112,77.0,Polen,Polen,de,-0.0942806974053382,Q36
246,Ist  [START] Mali [END]  die Knochen eines Bundeswehrsoldaten wert?,8.0,LOC,0.9998840093612672,4.0,Mali,Mali,de,-0.1064677089452743,Q912
247,Kommt die Asylwende?  [START] CDU [END]  setzt auf „Humanität und Härte“,24.0,ORG,0.999979853630066,21.0,CDU,Christlich Demokratische Union Deutschlands,de,-0.0886720642447471,Q49762
248,„ [START] Italien [END]  nicht alleine lassen“: Maas fordert europäische Solidarität in Flüchtlingsfrage,8.0,LOC,0.9993970990180968,1.0,Italien,Italien,de,-0.1017639487981796,Q38
248,„Italien nicht alleine lassen“: Maas fordert  [START] europäische [END]  Solidarität in Flüchtlingsfrage,56.0,MISC,0.9980261921882628,45.0,europäische,Europa,de,-0.155889019370079,Q46
250,Vor  [START] Kanarischen Insel [END] n: Mindestens vier tote Migranten im Boot,21.0,LOC,0.9927180409431458,4.0,Kanarischen Insel,Kanarische Inseln,de,-0.0850750356912612,Q5813
251,Aus Psychiatrie entlassen und frei gelaufen?  [START] LKA Bayern [END]  geht auf SNA-Fragen zum Würzburger Täter ein,55.0,ORG,0.980609655380249,45.0,LKA Bayern,Landeskriminalamt Bayern,de,-0.0909092351794242,Q812427
251,Aus Psychiatrie entlassen und frei gelaufen? LKA Bayern geht auf SNA-Fragen zum  [START] Wür [END] zburger Täter ein,83.0,MISC,0.9999864101409912,80.0,Wür,Würzburg,de,-0.3684977293014526,Q2999
