id,title,end,entity_group,score,start,word
127,Sending More Aid To Central America Won’t Necessarily Stop Migrants From Coming To The US,89.0,LOC,0.9999903440475464,87.0,US
128,REPORT: Biden Might Keep ‘More Humane’ Version Of Trump Immigration Policy,13.0,PER,0.9999935626983643,8.0,Biden
128,REPORT: Biden Might Keep ‘More Humane’ Version Of Trump Immigration Policy,55.0,PER,0.9994437098503113,50.0,Trump
129,"‘Oh, God Help Us’: Greg Gutfeld Loses Patience With Juan Williams During Testy Spat On Immigration",8.0,PER,0.9959661960601807,5.0,God
129,"‘Oh, God Help Us’: Greg Gutfeld Loses Patience With Juan Williams During Testy Spat On Immigration",31.0,PER,0.9999977946281433,19.0,Greg Gutfeld
129,"‘Oh, God Help Us’: Greg Gutfeld Loses Patience With Juan Williams During Testy Spat On Immigration",65.0,PER,0.9999967217445374,52.0,Juan Williams
130,GOP Rep. Reveals Why She Voted For Biden’s Infrastructure Bill Amid Backlash,3.0,ORG,0.9956010580062866,0.0,GOP
130,GOP Rep. Reveals Why She Voted For Biden’s Infrastructure Bill Amid Backlash,40.0,PER,0.9999781250953674,35.0,Biden
131,Has Joe Biden Really Nominated A Marxist To Regulate Our Banks?,13.0,PER,0.9999930262565613,4.0,Joe Biden
131,Has Joe Biden Really Nominated A Marxist To Regulate Our Banks?,37.0,MISC,0.9877590537071228,33.0,Marx
132,Gov. Abbott Sends Letter To Kamala Harris Urging Her To Visit The Border,11.0,PER,0.9999915957450867,5.0,Abbott
132,Gov. Abbott Sends Letter To Kamala Harris Urging Her To Visit The Border,41.0,PER,0.9999898076057434,28.0,Kamala Harris
132,Gov. Abbott Sends Letter To Kamala Harris Urging Her To Visit The Border,72.0,LOC,0.7789217829704285,66.0,Border
133,"After Weeks Of Dodging, Psaki Refers To Situation ‘On The Border’ As A ‘Crisis’",29.0,PER,0.9999869465827942,24.0,Psaki
133,"After Weeks Of Dodging, Psaki Refers To Situation ‘On The Border’ As A ‘Crisis’",64.0,LOC,0.9316225647926331,58.0,Border
134,"EXCLUSIVE VIDEO: Hundreds Of Migrants Flood Southern Border, Turn Themselves In Because They Say It’s Easier Under Biden",57.0,LOC,0.9452131986618042,44.0,Southern Bord
134,"EXCLUSIVE VIDEO: Hundreds Of Migrants Flood Southern Border, Turn Themselves In Because They Say It’s Easier Under Biden",120.0,PER,0.9999904632568359,115.0,Biden
135,44 Afghan Refugees Brought To The US Flagged As Potential National Security Risks,9.0,MISC,0.9956105351448059,3.0,Afghan
135,44 Afghan Refugees Brought To The US Flagged As Potential National Security Risks,36.0,LOC,0.9999927282333374,34.0,US
136,Newsmax Reporter Presses Psaki To ‘Square’ National Guard Sleeping In Parking Garage While Illegal Immigrants Get Hotel Rooms,7.0,ORG,0.9999868273735046,0.0,Newsmax
136,Newsmax Reporter Presses Psaki To ‘Square’ National Guard Sleeping In Parking Garage While Illegal Immigrants Get Hotel Rooms,30.0,LOC,0.9999740719795227,25.0,Psaki
137,"White House Rejects Blame For Deadly Migrant Smuggling Event In Texas, Says Border Is ‘Closed’",11.0,LOC,0.9999797344207764,0.0,White House
137,"White House Rejects Blame For Deadly Migrant Smuggling Event In Texas, Says Border Is ‘Closed’",69.0,LOC,0.9999901056289673,64.0,Texas
138,‘We Can’t Continue Like This’: Mayorkas Warns In Leaked Audio That US System ‘Isn’t Built’ To Handle Border Crisis,39.0,PER,0.9999432563781738,31.0,Mayorkas
138,‘We Can’t Continue Like This’: Mayorkas Warns In Leaked Audio That US System ‘Isn’t Built’ To Handle Border Crisis,69.0,LOC,0.9999887943267822,67.0,US
139,‘Dangerous For Israel’: Former Israeli Ambassador Criticizes Biden’s Potential Iran Deal,21.0,LOC,0.9999926090240479,15.0,Israel
139,‘Dangerous For Israel’: Former Israeli Ambassador Criticizes Biden’s Potential Iran Deal,38.0,MISC,0.9869235754013062,31.0,Israeli
139,‘Dangerous For Israel’: Former Israeli Ambassador Criticizes Biden’s Potential Iran Deal,66.0,PER,0.9999869465827942,61.0,Biden
139,‘Dangerous For Israel’: Former Israeli Ambassador Criticizes Biden’s Potential Iran Deal,83.0,LOC,0.9999221563339233,79.0,Iran
140,‘Who Better To Help Make That Change But Me?’: Winsome Sears Says Democrats Are Losing Grip On Two Key Demographics,60.0,PER,0.9996486902236938,47.0,Winsome Sears
140,‘Who Better To Help Make That Change But Me?’: Winsome Sears Says Democrats Are Losing Grip On Two Key Demographics,74.0,MISC,0.9999649524688721,66.0,Democrat
141,"Texas Democrat Defends Border Patrol: ‘What Are They Supposed To Do, Just Stand There And Let Everybody Come In?’",5.0,LOC,0.9999498128890991,0.0,Texas
141,"Texas Democrat Defends Border Patrol: ‘What Are They Supposed To Do, Just Stand There And Let Everybody Come In?’",14.0,MISC,0.9329240918159485,6.0,Democrat
141,"Texas Democrat Defends Border Patrol: ‘What Are They Supposed To Do, Just Stand There And Let Everybody Come In?’",36.0,ORG,0.9989378452301025,23.0,Border Patrol
142,EXCLUSIVE: Rep. Chip Roy To Introduce Legislation Making Cartels Terrorist Organizations,24.0,PER,0.9999953508377075,16.0,Chip Roy
143,EXCLUSIVE: Cruz Says The Goal Of Biden’s ‘Horrifically Inhumane’ Border Policy Is To ‘Elect More Democrats’,15.0,PER,0.9999945163726807,11.0,Cruz
143,EXCLUSIVE: Cruz Says The Goal Of Biden’s ‘Horrifically Inhumane’ Border Policy Is To ‘Elect More Democrats’,38.0,PER,0.9999916553497314,33.0,Biden
143,EXCLUSIVE: Cruz Says The Goal Of Biden’s ‘Horrifically Inhumane’ Border Policy Is To ‘Elect More Democrats’,105.0,MISC,0.9999831914901733,97.0,Democrat
144,"California To Send $600 Stimulus Checks To Illegal Immigrants, Poor Residents",10.0,LOC,0.9999908208847046,0.0,California
145,Biden’s Allies Are Preparing For Onslaught Of Republican Criticism As The Border Reopens,5.0,PER,0.9999865293502808,0.0,Biden
145,Biden’s Allies Are Preparing For Onslaught Of Republican Criticism As The Border Reopens,56.0,MISC,0.9999899864196777,46.0,Republican
146,Mexican Troops In Riot Gear Stop Hundreds Of Migrants Heading Toward US,7.0,MISC,0.9999872446060181,0.0,Mexican
146,Mexican Troops In Riot Gear Stop Hundreds Of Migrants Heading Toward US,71.0,LOC,0.9999911785125732,69.0,US
147,"Psaki Dodges When Doocy Asks Whether Migrants Are Required To Show Proof Of Vaccine, Negative COVID-19 Test",5.0,PER,0.9999807476997375,0.0,Psaki
147,"Psaki Dodges When Doocy Asks Whether Migrants Are Required To Show Proof Of Vaccine, Negative COVID-19 Test",23.0,PER,0.9999939799308777,18.0,Doocy
147,"Psaki Dodges When Doocy Asks Whether Migrants Are Required To Show Proof Of Vaccine, Negative COVID-19 Test",102.0,MISC,0.9997518658638,94.0,COVID-19
148,EXCLUSIVE: Republicans Send Letter To DHS Secretary About COVID-19 Positive Illegal Immigrants Being Bused To NC,21.0,MISC,0.9995594620704651,11.0,Republican
148,EXCLUSIVE: Republicans Send Letter To DHS Secretary About COVID-19 Positive Illegal Immigrants Being Bused To NC,41.0,ORG,0.9999711513519287,38.0,DHS
148,EXCLUSIVE: Republicans Send Letter To DHS Secretary About COVID-19 Positive Illegal Immigrants Being Bused To NC,112.0,LOC,0.9999707937240601,110.0,NC
150,"FLASHBACK: Times The Media And Democrats Openly Cheered ‘Replacement Theory,’ Which They Now Call Racist",16.0,ORG,0.9976795315742493,11.0,Times
150,"FLASHBACK: Times The Media And Democrats Openly Cheered ‘Replacement Theory,’ Which They Now Call Racist",39.0,MISC,0.9999476671218872,31.0,Democrat
150,"FLASHBACK: Times The Media And Democrats Openly Cheered ‘Replacement Theory,’ Which They Now Call Racist",75.0,MISC,0.9999130368232727,57.0,Replacement Theory
151,EXCLUSIVE: Here’s The Border Crisis That Kamala Harris Didn’t See . . .,32.0,MISC,0.8503128886222839,22.0,Border Cri
151,EXCLUSIVE: Here’s The Border Crisis That Kamala Harris Didn’t See . . .,54.0,PER,0.9999394416809082,41.0,Kamala Harris
152,Brazilian Town Almost Deserted As Migrants Flee For The US,6.0,MISC,0.9999831914901733,0.0,Brazil
152,Brazilian Town Almost Deserted As Migrants Flee For The US,58.0,LOC,0.9999908208847046,56.0,US
153,Photos Show Kids Inside Pods At Biden Border Facility,53.0,LOC,0.9998995661735535,32.0,Biden Border Facility
154,Biden To Sign Three Executive Orders On Immigration Rolling Back Trump Policies,5.0,PER,0.9999907612800598,0.0,Biden
154,Biden To Sign Three Executive Orders On Immigration Rolling Back Trump Policies,70.0,PER,0.9952613711357117,65.0,Trump
155,"EXCLUSIVE: Republican Senate Candidate Mo Brooks Slams McConnell, RNC And ‘Weak RINO Establishment’ Over Amnesty And Special Interests",21.0,MISC,0.9999059438705444,11.0,Republican
155,"EXCLUSIVE: Republican Senate Candidate Mo Brooks Slams McConnell, RNC And ‘Weak RINO Establishment’ Over Amnesty And Special Interests",27.0,ORG,0.7738968729972839,22.0,Senat
155,"EXCLUSIVE: Republican Senate Candidate Mo Brooks Slams McConnell, RNC And ‘Weak RINO Establishment’ Over Amnesty And Special Interests",48.0,PER,0.9999923706054688,39.0,Mo Brooks
155,"EXCLUSIVE: Republican Senate Candidate Mo Brooks Slams McConnell, RNC And ‘Weak RINO Establishment’ Over Amnesty And Special Interests",64.0,PER,0.9999650120735168,55.0,McConnell
155,"EXCLUSIVE: Republican Senate Candidate Mo Brooks Slams McConnell, RNC And ‘Weak RINO Establishment’ Over Amnesty And Special Interests",69.0,ORG,0.9999842643737793,66.0,RNC
155,"EXCLUSIVE: Republican Senate Candidate Mo Brooks Slams McConnell, RNC And ‘Weak RINO Establishment’ Over Amnesty And Special Interests",84.0,MISC,0.776498556137085,80.0,RINO
155,"EXCLUSIVE: Republican Senate Candidate Mo Brooks Slams McConnell, RNC And ‘Weak RINO Establishment’ Over Amnesty And Special Interests",112.0,ORG,0.9825713038444519,105.0,Amnesty
156,Biden Admin Is Still Using A Trump-Era Order To Expel Migrants Despite Ending ‘Remain in Mexico’,5.0,PER,0.9999790787696838,0.0,Biden
156,Biden Admin Is Still Using A Trump-Era Order To Expel Migrants Despite Ending ‘Remain in Mexico’,38.0,MISC,0.9992455244064331,29.0,Trump-Era
156,Biden Admin Is Still Using A Trump-Era Order To Expel Migrants Despite Ending ‘Remain in Mexico’,95.0,LOC,0.9999954700469971,89.0,Mexico
157,Biden Administration Proposes Making It Way Easier For Migrants To Have Asylum Claims Heard,5.0,PER,0.9999631643295288,0.0,Biden
158,‘A Profound Disaster’: Joe Concha Says Kamala Harris’ Handling Of Border Crisis ‘Seriously Diminishes’ Her Chances In 2024,33.0,PER,0.9999915957450867,23.0,Joe Concha
158,‘A Profound Disaster’: Joe Concha Says Kamala Harris’ Handling Of Border Crisis ‘Seriously Diminishes’ Her Chances In 2024,52.0,PER,0.9999761581420898,39.0,Kamala Harris
159,Sen. Graham Says Biden’s Border Policies Are The ‘Biggest Super Spreader’ For COVID-19,11.0,PER,0.9999957084655762,5.0,Graham
159,Sen. Graham Says Biden’s Border Policies Are The ‘Biggest Super Spreader’ For COVID-19,22.0,PER,0.9999911189079285,17.0,Biden
159,Sen. Graham Says Biden’s Border Policies Are The ‘Biggest Super Spreader’ For COVID-19,86.0,MISC,0.985791027545929,78.0,COVID-19
160,Border Patrol Requested Additional Aid In Del Rio Months Before Thousands Of Migrants Arrived,49.0,LOC,0.9999489784240723,42.0,Del Rio
161,"CBP Detaining As Many As 9,000 Migrants Daily, Around Half Of Them Are Unaccompanied Minors And Families",3.0,ORG,0.9998757839202881,0.0,CBP
162,State Department Refers To Border Situation As ‘Irregular Migration’ In Statement Praising ‘Vice President’s Leadership’,16.0,ORG,0.9999918341636658,0.0,State Department
163,Former ICE Director Says Chris Wallace Should Have Pressed DHS Secretary On One More Question About Illegal Immigrants,10.0,ORG,0.9989293813705444,7.0,ICE
163,Former ICE Director Says Chris Wallace Should Have Pressed DHS Secretary On One More Question About Illegal Immigrants,38.0,PER,0.9999968409538269,25.0,Chris Wallace
163,Former ICE Director Says Chris Wallace Should Have Pressed DHS Secretary On One More Question About Illegal Immigrants,62.0,ORG,0.9999880790710449,59.0,DHS
164,Jake Sullivan Falsely Claims Trump Didn’t Process Any Special Visas For Afghan Allies Since March 2020,13.0,PER,0.9997711181640625,0.0,Jake Sullivan
164,Jake Sullivan Falsely Claims Trump Didn’t Process Any Special Visas For Afghan Allies Since March 2020,34.0,PER,0.9999171495437622,29.0,Trump
164,Jake Sullivan Falsely Claims Trump Didn’t Process Any Special Visas For Afghan Allies Since March 2020,78.0,MISC,0.9989532232284546,72.0,Afghan
165,Reporter Asks Psaki If The White House Feels Responsible For National Guardsman’s Death,19.0,PER,0.9999833703041077,14.0,Psaki
165,Reporter Asks Psaki If The White House Feels Responsible For National Guardsman’s Death,38.0,LOC,0.9999966621398926,27.0,White House
166,At Least 100 Afghan Evacuees Flagged For Terrorist Ties,19.0,MISC,0.9994039535522461,13.0,Afghan
167,"Caitlyn Jenner Supports Pathway To Citizenship, Says Border Crisis Motivated Gubernatorial Run",14.0,PER,0.9999872446060181,0.0,Caitlyn Jenner
167,"Caitlyn Jenner Supports Pathway To Citizenship, Says Border Crisis Motivated Gubernatorial Run",46.0,ORG,0.7239128351211548,24.0,Pathway To Citizenship
168,‘No Basis … To Seek Asylum’: Sen. Cotton Says Migrants Aren’t Victims Of Persecution But Responding To Biden Invitation,40.0,PER,0.999996542930603,34.0,Cotton
168,‘No Basis … To Seek Asylum’: Sen. Cotton Says Migrants Aren’t Victims Of Persecution But Responding To Biden Invitation,108.0,PER,0.9999923706054688,103.0,Biden
169,"‘Trash, Urine, Fecal Matter’: Leaked Email Says Afghan Refugee Living Conditions Are ‘A Living Hell’",54.0,MISC,0.9968516230583191,48.0,Afghan
170,Biden Administration Reveals States Where Afghan Refugees Are Headed: REPORT,5.0,PER,0.9999467730522156,0.0,Biden
170,Biden Administration Reveals States Where Afghan Refugees Are Headed: REPORT,48.0,MISC,0.9992609620094299,42.0,Afghan
171,EXCLUSIVE: ‘Take Migrants At Their Word’: Republicans Criticize Process Allowing Illegal Immigrants To Get Through Airport Security Without ID,52.0,MISC,0.9999455213546753,42.0,Republican
172,"Ted Cruz Introduces Legislation To Send Illegal Immigrants To Martha’s Vineyard, Other ‘Democrat-Led Communities’",8.0,PER,0.9999908804893494,0.0,Ted Cruz
172,"Ted Cruz Introduces Legislation To Send Illegal Immigrants To Martha’s Vineyard, Other ‘Democrat-Led Communities’",79.0,LOC,0.9999071955680847,62.0,Martha’s Vineyard
173,Afghan Refugee Charged With Rape Of 18-Year-Old After Resettling In Montana,6.0,MISC,0.9928903579711914,0.0,Afghan
173,Afghan Refugee Charged With Rape Of 18-Year-Old After Resettling In Montana,75.0,LOC,0.9999788999557495,68.0,Montana
174,"EXCLUSIVE: Arrest Warrants Count As ID For Illegal Migrants At Airport Security, TSA Says",84.0,ORG,0.9999852180480957,81.0,TSA
175,Democrats Block GOP Bill Requiring Migrants To Test Negative For COVID-19 Before Being Released,8.0,MISC,0.9999088048934937,0.0,Democrat
175,Democrats Block GOP Bill Requiring Migrants To Test Negative For COVID-19 Before Being Released,19.0,MISC,0.4765664339065552,17.0,OP
175,Democrats Block GOP Bill Requiring Migrants To Test Negative For COVID-19 Before Being Released,73.0,MISC,0.9999618530273438,65.0,COVID-19
177,Trump Says Southern Border Is ‘Out Of Control’ On Biden’s Watch — White House Shoots Down His Criticism,5.0,PER,0.9999501705169678,0.0,Trump
177,Trump Says Southern Border Is ‘Out Of Control’ On Biden’s Watch — White House Shoots Down His Criticism,26.0,LOC,0.9999564290046692,11.0,Southern Border
177,Trump Says Southern Border Is ‘Out Of Control’ On Biden’s Watch — White House Shoots Down His Criticism,55.0,PER,0.9999890923500061,50.0,Biden
177,Trump Says Southern Border Is ‘Out Of Control’ On Biden’s Watch — White House Shoots Down His Criticism,77.0,LOC,0.9999887943267822,66.0,White House
178,"Biden Admin Will Welcome Up To 100,000 Refugees Fleeing Russian Aggression In Ukraine",5.0,PER,0.9999774694442749,0.0,Biden
178,"Biden Admin Will Welcome Up To 100,000 Refugees Fleeing Russian Aggression In Ukraine",63.0,MISC,0.9999897480010986,56.0,Russian
178,"Biden Admin Will Welcome Up To 100,000 Refugees Fleeing Russian Aggression In Ukraine",85.0,LOC,0.9999980926513672,78.0,Ukraine
179,Migrants Who Thought They Could Stay In The US ‘If We Came With Our Children’ Filling Up Mexico’s Shelters,46.0,LOC,0.9999926090240479,44.0,US
179,Migrants Who Thought They Could Stay In The US ‘If We Came With Our Children’ Filling Up Mexico’s Shelters,95.0,LOC,0.9999967813491821,89.0,Mexico
180,‘Giving Up Our Rights As US Citizens’: Texas Mayor Predicts 2 Million Illegal Immigrants Will Cross The Border In 2021,27.0,LOC,0.999994158744812,25.0,US
180,‘Giving Up Our Rights As US Citizens’: Texas Mayor Predicts 2 Million Illegal Immigrants Will Cross The Border In 2021,44.0,LOC,0.9999924898147583,39.0,Texas
181,"Gov. Greg Abbott Delivered Dozens Of Illegal Immigrants Right In Front Of Fox, NBC DC Headquarters",16.0,PER,0.9999932050704956,5.0,Greg Abbott
181,"Gov. Greg Abbott Delivered Dozens Of Illegal Immigrants Right In Front Of Fox, NBC DC Headquarters",77.0,ORG,0.9712650179862976,74.0,Fox
181,"Gov. Greg Abbott Delivered Dozens Of Illegal Immigrants Right In Front Of Fox, NBC DC Headquarters",85.0,ORG,0.9897674322128296,79.0,NBC DC
182,105 Illegal Immigrants Arrested At Texas Border,40.0,LOC,0.9999865293502808,35.0,Texas
184,‘This Power Can Be Temporary’: Joy Reid Asks If It’s ‘Worth Pursuing Bipartisanship’ Instead Of Forcing Legislation Without Republicans,39.0,PER,0.9999904632568359,31.0,Joy Reid
