id,title,end,entity_group,ner_score,start,word,linked_entity,linked_entity_language,nel_score,wikidata_id
90,Migrants Long Stuck In Mexico Due To  [START] Trump [END]  Policies Hopeful About Biden’s Presidency,42.0,PER,0.9962461590766908,37.0,Trump,Donald Trump,en,-0.13907966017723083,Q22686
90,Migrants Long Stuck In Mexico Due To Trump Policies Hopeful About  [START] Biden [END] ’s Presidency,71.0,PER,0.9999896287918092,66.0,Biden,Joe Biden,en,-0.09437070041894913,Q6279
91,Illegal Immigrants Repeatedly Denied  [START] COVID-19 [END]  Vaccine In Florida: Report,45.0,MISC,0.9995614886283876,37.0,COVID-19,Coordinating Committee for Multilateral Export Controls,en,-1.154036045074463,Q856371
91,Illegal Immigrants Repeatedly Denied COVID-19 Vaccine In  [START] Florida [END] : Report,64.0,LOC,0.9999945163726808,57.0,Florida,Florida,en,-0.17384421825408936,Q812
93,"The  [START] Biden [END]  Admin Is ‘Blatantly Lying’ To The American People About The Border Crisis, Former Trump Officials Say",9.0,PER,0.9999621510505676,4.0,Biden,Joe Biden,en,-0.0917505994439125,Q6279
93,"The Biden Admin Is ‘Blatantly Lying’ To The  [START] American [END]  People About The Border Crisis, Former Trump Officials Say",52.0,MISC,0.9999827146530152,44.0,American,United States,en,-0.16027578711509705,Q30
93,"The Biden Admin Is ‘Blatantly Lying’ To The American People About The Border Crisis, Former  [START] Trump [END]  Officials Say",97.0,PER,0.9950801134109496,92.0,Trump,Donald Trump,en,-0.13198140263557434,Q22686
94,Former  [START] Trump [END]  Official Says He Warned The Biden Administration About The Border Crisis. Now It’s Here,12.0,PER,0.9856509566307068,7.0,Trump,Donald Trump,en,-0.10740195214748383,Q22686
94,Former Trump Official Says He Warned The  [START] Biden [END]  Administration About The Border Crisis. Now It’s Here,46.0,PER,0.999855935573578,41.0,Biden,Joe Biden,en,-0.07961469143629074,Q6279
95, [START] CNN [END]  Reporter Presses Jen Psaki On Why Media Got Access To ‘Aspirational’ Migrant Facility Instead Of ‘Problem’ Ones,3.0,ORG,0.9999910593032836,0.0,CNN,CNN,en,-0.13694238662719727,Q48340
95,CNN Reporter Presses  [START] Jen Psaki [END]  On Why Media Got Access To ‘Aspirational’ Migrant Facility Instead Of ‘Problem’ Ones,30.0,PER,0.9982625246047974,21.0,Jen Psaki,Jen Psaki,en,-0.10826793313026428,Q12066523
98,‘Despicable!’:  [START] Sunny Hostin [END]  Blames Biden For Continuing Trump’s Border Policies,27.0,PER,0.9999731183052064,15.0,Sunny Hostin,Sunny Hostin,en,-0.10928476601839066,Q7640700
98,‘Despicable!’: Sunny Hostin Blames  [START] Biden [END]  For Continuing Trump’s Border Policies,40.0,PER,0.999989926815033,35.0,Biden,Joe Biden,en,-0.09597837179899216,Q6279
98,‘Despicable!’: Sunny Hostin Blames Biden For Continuing  [START] Trump [END] ’s Border Policies,61.0,PER,0.9991863369941713,56.0,Trump,Donald Trump,en,-0.10180248320102692,Q22686
99,"EXCLUSIVE:  [START] House [END]  Republicans Call On Biden To Keep Title 42 In Place, Call For Briefing From CDC, DHS",16.0,ORG,0.9996919631958008,11.0,House,United States House of Representatives,en,-0.1346704214811325,Q11701
99,"EXCLUSIVE: House  [START] Republican [END] s Call On Biden To Keep Title 42 In Place, Call For Briefing From CDC, DHS",27.0,MISC,0.626259446144104,17.0,Republican,Republican Party (United States),en,-0.10945718735456467,Q29468
99,"EXCLUSIVE: House Republicans Call On  [START] Biden [END]  To Keep Title 42 In Place, Call For Briefing From CDC, DHS",42.0,PER,0.9999863505363464,37.0,Biden,Joe Biden,en,-0.10028301924467087,Q6279
99,"EXCLUSIVE: House Republicans Call On Biden To Keep  [START] Title 42 [END]  In Place, Call For Briefing From CDC, DHS",59.0,MISC,0.9975695610046388,51.0,Title 42,Title 42 of the United States Code,en,-0.13178704679012299,Q7810086
99,"EXCLUSIVE: House Republicans Call On Biden To Keep Title 42 In Place, Call For Briefing From  [START] CDC [END] , DHS",96.0,ORG,0.9999879598617554,93.0,CDC,Centers for Disease Control and Prevention,en,-0.1853765845298767,Q583725
99,"EXCLUSIVE: House Republicans Call On Biden To Keep Title 42 In Place, Call For Briefing From CDC,  [START] DHS [END] ",101.0,ORG,0.999989688396454,98.0,DHS,United States Department of Homeland Security,en,-0.18568302690982819,Q11231
100,State  [START] AG [END]  Asks Mayorkas To Stop Letting Illegal Migrants Travel Through US Airports With Arrest Warrants,8.0,ORG,0.9816460013389589,6.0,AG,United States Army Adjutant General's Corps,en,-0.46254852414131165,Q7889433
100,State AG Asks  [START] Mayorkas [END]  To Stop Letting Illegal Migrants Travel Through US Airports With Arrest Warrants,22.0,PER,0.998573899269104,14.0,Mayorkas,Mayorkas,en,-0.3404736816883087,Q4714600
100,State AG Asks Mayorkas To Stop Letting Illegal Migrants Travel Through  [START] US [END]  Airports With Arrest Warrants,73.0,LOC,0.9999899864196776,71.0,US,United States,en,-0.11574091762304306,Q30
101, [START] Biden [END]  Admin To Instate Rapid Deportations For Migrant Families Not Expelled Under Current Restrictions,5.0,PER,0.999858021736145,0.0,Biden,Joe Biden,en,-0.07587937265634537,Q6279
102,Here’s What Migrants Say About Why They’re Coming To The  [START] US [END]  Now,59.0,LOC,0.999992847442627,57.0,US,United States,en,-0.25673726201057434,Q30
103," [START] Biden [END]  Needs To Acknowledge His ‘Inhumane Border Crisis,’ Republicans Say",5.0,PER,0.9999907612800598,0.0,Biden,Joe Biden,en,-0.08850150555372238,Q6279
103,"Biden Needs To Acknowledge His ‘Inhumane Border Crisis,’  [START] Republican [END] s Say",67.0,MISC,0.9999791383743286,57.0,Republican,Republican Party (United States),en,-0.10878695547580719,Q29468
104," [START] Mexican [END]  President Blames Biden For Border Crisis, Says He Created ‘Expectations’",7.0,MISC,0.999976634979248,0.0,Mexican,Mexico,en,-0.14413505792617798,Q96
104,"Mexican President Blames  [START] Biden [END]  For Border Crisis, Says He Created ‘Expectations’",30.0,PER,0.9999839663505554,25.0,Biden,Joe Biden,en,-0.08255874365568161,Q6279
105,"EXCLUSIVE: Sen.  [START] Rubio [END]  Sends Biden Letter Slamming Decision To Pull Title 42, Enforce COVID Policies",21.0,PER,0.9999757409095764,16.0,Rubio,Alberto Rubio,en,-0.7204034328460693,Q55360965
105,"EXCLUSIVE: Sen. Rubio Sends  [START] Biden [END]  Letter Slamming Decision To Pull Title 42, Enforce COVID Policies",33.0,PER,0.9999793767929076,28.0,Biden,Joe Biden,en,-0.07707620412111282,Q6279
105,"EXCLUSIVE: Sen. Rubio Sends Biden Letter Slamming Decision To Pull  [START] Title 42 [END] , Enforce COVID Policies",75.0,MISC,0.998319685459137,67.0,Title 42,Title 42 of the United States Code,en,-0.15730783343315125,Q7810086
105,"EXCLUSIVE: Sen. Rubio Sends Biden Letter Slamming Decision To Pull Title 42, Enforce  [START] COVID [END]  Policies",90.0,MISC,0.9195393323898317,85.0,COVID,Covid,de,-0.7425892949104309,Q1138124
106,"‘The Crisis Will Continue, And Worsen’: Immigration Experts Say Border Crisis Will Continue Despite  [START] Mexico [END] ’s Policies Limiting Migration",106.0,LOC,0.9999977350234984,100.0,Mexico,Mexico,en,-0.10419348627328873,Q96
107, [START] RNC [END]  CHAIR MCDANIEL: Biden’s Border Crisis Is No Laughing Matter,3.0,ORG,0.9998522996902466,0.0,RNC,"Royal Naval College, Greenwich",en,-0.4674520492553711,Q15089213
107,RNC CHAIR  [START] MCDANIEL [END] : Biden’s Border Crisis Is No Laughing Matter,18.0,PER,0.9999895095825196,10.0,MCDANIEL,M. C. D.,es,-1.6190297603607178,Q359428
107,RNC CHAIR MCDANIEL:  [START] Biden [END] ’s Border Crisis Is No Laughing Matter,25.0,PER,0.9999902248382568,20.0,Biden,Joe Biden,en,-0.13281980156898499,Q6279
108, [START] White House [END]  Reportedly ‘Perplexed’ By Kamala Harris’ First Foreign Policy Trip,11.0,LOC,0.9999865889549256,0.0,White House,White House,en,-0.0980382114648819,Q35525
108,White House Reportedly ‘Perplexed’ By  [START] Kamala Harris [END] ’ First Foreign Policy Trip,51.0,PER,0.9999812245368958,38.0,Kamala Harris,Kamala Harris,en,-0.09532365202903748,Q10853588
109, [START] Border City [END]  Sets Up Tents For Migrants Released By Federal Officials,11.0,LOC,0.9943265914916992,0.0,Border City,Border city,en,-1.100197434425354,Q902814
110,From ‘The  [START] Empire State [END] ’ To ‘The Exodus State’: New York Assemblyman Says It’s Not Just Cash For Illegal Immigrants Driving People Away,22.0,LOC,0.9999867081642152,10.0,Empire State,Empire State,en,-0.11728709936141968,Q7102494
110,From ‘The Empire State’ To ‘The  [START] Exodus State [END] ’: New York Assemblyman Says It’s Not Just Cash For Illegal Immigrants Driving People Away,44.0,LOC,0.9999806880950928,32.0,Exodus State,Empire State,en,-1.0605580806732178,Q7102494
110,From ‘The Empire State’ To ‘The Exodus State’:  [START] New York [END]  Assemblyman Says It’s Not Just Cash For Illegal Immigrants Driving People Away,55.0,LOC,0.999994158744812,47.0,New York,New York (state),en,-0.15863630175590515,Q1384
111,S [START] wing-Di [END] strict House Dem Slams Biden’s Border Handling While Supporting His Policies,8.0,MISC,0.7688581347465515,1.0,wing-Di,List of minor The Hitchhiker's Guide to the Galaxy characters,en,-0.4237138330936432,Q1039078
111,Swing-District  [START] House Dem [END]  Slams Biden’s Border Handling While Supporting His Policies,24.0,MISC,0.9809451699256896,15.0,House Dem,Democratic Party (United States),en,-0.42942261695861816,Q29552
111,Swing-District House Dem Slams  [START] Biden [END] ’s Border Handling While Supporting His Policies,36.0,PER,0.9999905824661256,31.0,Biden,Joe Biden,en,-0.08108564466238022,Q6279
112, [START] Jen Psaki [END]  Avoids Saying There Is ‘A Crisis’ At The Border: ‘I Don’t Think We Need To Meet Your Bar Of What We Need To Call It’,9.0,PER,0.9999690651893616,0.0,Jen Psaki,Jen Psaki,en,-0.10212328284978867,Q12066523
112,Jen Psaki Avoids Saying There Is ‘A Crisis’ At  [START] The Border [END] : ‘I Don’t Think We Need To Meet Your Bar Of What We Need To Call It’,57.0,LOC,0.9951509833335876,47.0,The Border,The Border (TV series),en,-0.1678265482187271,Q613076
113,Another Poll Finds  [START] Hispa [END] nic Voters Fleeing The Democratic Party,24.0,MISC,0.9246779680252076,19.0,Hispa,Hispa,en,-0.11612166464328766,Q4524171
113,Another Poll Finds Hispanic Voters Fleeing The  [START] Democratic Party [END] ,63.0,ORG,0.9999942779541016,47.0,Democratic Party,Democratic Party (United States),en,-0.10922114551067352,Q29552
114, [START] ICE [END]  Requests Additional Officers Deploy To Southern Border As Crossings Surge,3.0,ORG,0.99981689453125,0.0,ICE,Inter-Services Intelligence,en,-0.3695613145828247,Q274564
115, [START] Trump [END]  Announces Trip To ‘Lawless’ Southern Border,5.0,PER,0.9999585151672364,0.0,Trump,Donald Trump,en,-0.12283499538898468,Q22686
115,Trump Announces Trip To ‘Lawless’  [START] Southern Border [END] ,49.0,LOC,0.9989539980888368,34.0,Southern Border,South Border (band),en,-0.9225597977638245,Q6132748
116, [START] Joe Biden [END]  Enjoys A Bike Ride By The Beach While Southern Border Disintegrates,9.0,PER,0.9999925494194032,0.0,Joe Biden,Joe Biden,en,-0.12264072149991989,Q6279
116,Joe Biden Enjoys A Bike Ride By The  [START] Beach [END]  While Southern Border Disintegrates,41.0,LOC,0.9963880777359008,36.0,Beach,Beach,en,-0.23780158162117004,Q40080
116,Joe Biden Enjoys A Bike Ride By The Beach While  [START] Southern Bord [END] er Disintegrates,61.0,LOC,0.8789334297180176,48.0,Southern Bord,Southern Border Region (California),en,-1.4534862041473389,Q7569687
117, [START] COVID-19 [END]  Infections Surge In Crowded Immigration Detention Centers,8.0,MISC,0.9997742772102356,0.0,COVID-19,Covid,de,-1.1697211265563965,Q1138124
118,‘It’s Everywhere’: Migrants Say They’re Not Responsible For Spreading  [START] COVID-19 [END] ,78.0,MISC,0.9999848008155824,70.0,COVID-19,Global surveillance disclosures (2013–present),en,-0.5984621047973633,Q13644106
119,"Watch As Migrants Flood The Border, Say Crime In  [START] Venezuela [END]  Is Too Severe",58.0,LOC,0.9999970197677612,49.0,Venezuela,Venezuela,en,-0.12659220397472382,Q717
120,"‘Dead On Arrival’: Sen.  [START] Cotton [END]  Says Biden Immigration Bill Too ‘Far To The Left,’ Won’t Become Law",30.0,PER,0.9999955892562866,24.0,Cotton,Cotton,en,-0.42403310537338257,Q11457
120,"‘Dead On Arrival’: Sen. Cotton Says  [START] Biden [END]  Immigration Bill Too ‘Far To The Left,’ Won’t Become Law",41.0,PER,0.7082132697105408,36.0,Biden,Joe Biden,en,-0.08843489736318588,Q6279
121," [START] Kamala Harris [END]  Laughs At Serious Question, Gazes Up To Polish President For Help Answering It",13.0,PER,0.9999629855155944,0.0,Kamala Harris,Kamala Harris,en,-0.1615477055311203,Q10853588
121,"Kamala Harris Laughs At Serious Question, Gazes Up To  [START] Polis [END] h President For Help Answering It",59.0,MISC,0.9999746084213256,54.0,Polis,Polis,en,-0.29263952374458313,Q148837
122,Tens Of Thousands Of Migrant Children Remain In Federal Custody Across The  [START] US [END] ,77.0,LOC,0.9999879598617554,75.0,US,United States,en,-0.1551186591386795,Q30
123,"EXCLUSIVE: Mother, 3-Year-Old Son Nearly Swept Away As Illegals Continue Streaming Across  [START] Rio Grande [END] ",100.0,LOC,0.999908447265625,90.0,Rio Grande,Rio Grande,en,-0.21983566880226135,Q160636
124, [START] Biden [END]  To Maintain Trump Administration’s Low Refugee Cap Despite Promise To Increase It: Report,5.0,PER,0.999976933002472,0.0,Biden,Joe Biden,en,-0.10577418655157089,Q6279
124,Biden To Maintain  [START] Trump [END]  Administration’s Low Refugee Cap Despite Promise To Increase It: Report,23.0,PER,0.996731162071228,18.0,Trump,Donald Trump,en,-0.1423357129096985,Q22686
125, [START] Sen Kennedy [END]  Unplugged: What The Biden Administration Is Doing Wrong At The Border And How To Fix It,11.0,PER,0.8383580446243286,0.0,Sen Kennedy,John F. Kennedy,en,-0.5478755235671997,Q9696
125,Sen Kennedy Unplugged: What The  [START] Biden [END]  Administration Is Doing Wrong At The Border And How To Fix It,37.0,PER,0.999936580657959,32.0,Biden,Joe Biden,en,-0.1621757596731186,Q6279
127,Sending More Aid To  [START] Central America [END]  Won’t Necessarily Stop Migrants From Coming To The US,35.0,LOC,0.9999902844429016,20.0,Central America,Central America,en,-0.10315299034118652,Q27611
127,Sending More Aid To Central America Won’t Necessarily Stop Migrants From Coming To The  [START] US [END] ,89.0,LOC,0.9999903440475464,87.0,US,United States,en,-0.1850316822528839,Q30
128,REPORT:  [START] Biden [END]  Might Keep ‘More Humane’ Version Of Trump Immigration Policy,13.0,PER,0.9999935626983644,8.0,Biden,Joe Biden,en,-0.10247397422790527,Q6279
128,REPORT: Biden Might Keep ‘More Humane’ Version Of  [START] Trump [END]  Immigration Policy,55.0,PER,0.9994437098503112,50.0,Trump,Donald Trump,en,-0.14696022868156433,Q22686
129,"‘Oh,  [START] God [END]  Help Us’: Greg Gutfeld Loses Patience With Juan Williams During Testy Spat On Immigration",8.0,PER,0.9959661960601808,5.0,God,God,en,-0.13414190709590912,Q190
129,"‘Oh, God Help Us’:  [START] Greg Gutfeld [END]  Loses Patience With Juan Williams During Testy Spat On Immigration",31.0,PER,0.9999977946281432,19.0,Greg Gutfeld,Greg Gutfeld,en,-0.10746157914400101,Q1544916
129,"‘Oh, God Help Us’: Greg Gutfeld Loses Patience With  [START] Juan Williams [END]  During Testy Spat On Immigration",65.0,PER,0.9999967217445374,52.0,Juan Williams,Juan Williams,en,-0.1236422210931778,Q6301159
130, [START] GOP [END]  Rep. Reveals Why She Voted For Biden’s Infrastructure Bill Amid Backlash,3.0,ORG,0.9956010580062866,0.0,GOP,Republican Party (United States),en,-0.10814228653907776,Q29468
130,GOP Rep. Reveals Why She Voted For  [START] Biden [END] ’s Infrastructure Bill Amid Backlash,40.0,PER,0.9999781250953674,35.0,Biden,Joe Biden,en,-0.07631494849920273,Q6279
131,Has  [START] Joe Biden [END]  Really Nominated A Marxist To Regulate Our Banks?,13.0,PER,0.9999930262565612,4.0,Joe Biden,Joe Biden,en,-0.1128636822104454,Q6279
131,Has Joe Biden Really Nominated A  [START] Marx [END] ist To Regulate Our Banks?,37.0,MISC,0.9877590537071228,33.0,Marx,Karl Marx,en,-0.21654167771339417,Q9061
132,Gov.  [START] Abbott [END]  Sends Letter To Kamala Harris Urging Her To Visit The Border,11.0,PER,0.9999915957450868,5.0,Abbott,Bud Abbott,en,-0.3674958050251007,Q23888
132,Gov. Abbott Sends Letter To  [START] Kamala Harris [END]  Urging Her To Visit The Border,41.0,PER,0.9999898076057434,28.0,Kamala Harris,Kamala Harris,en,-0.09353887289762497,Q10853588
132,Gov. Abbott Sends Letter To Kamala Harris Urging Her To Visit The  [START] Border [END] ,72.0,LOC,0.7789217829704285,66.0,Border,Border,en,-0.26933932304382324,Q133346
133,"After Weeks Of Dodging,  [START] Psaki [END]  Refers To Situation ‘On The Border’ As A ‘Crisis’",29.0,PER,0.9999869465827942,24.0,Psaki,Psaki,en,-0.2226402759552002,Q12066523
133,"After Weeks Of Dodging, Psaki Refers To Situation ‘On The  [START] Border [END] ’ As A ‘Crisis’",64.0,LOC,0.9316225647926332,58.0,Border,Border,en,-0.17299363017082214,Q133346
134,"EXCLUSIVE VIDEO: Hundreds Of Migrants Flood  [START] Southern Bord [END] er, Turn Themselves In Because They Say It’s Easier Under Biden",57.0,LOC,0.9452131986618042,44.0,Southern Bord,Southern Border,en,-0.9396907091140747,Q7569687
134,"EXCLUSIVE VIDEO: Hundreds Of Migrants Flood Southern Border, Turn Themselves In Because They Say It’s Easier Under  [START] Biden [END] ",120.0,PER,0.999990463256836,115.0,Biden,Joe Biden,en,-0.1254405528306961,Q6279
135,44  [START] Afghan [END]  Refugees Brought To The US Flagged As Potential National Security Risks,9.0,MISC,0.995610535144806,3.0,Afghan,Afghanistan,en,-0.1893215775489807,Q889
