id,title,end,entity_group,ner_score,start,word,linked_entity,linked_entity_language,nel_score,wikidata_id
107, [START] RNC [END]  CHAIR MCDANIEL: Biden’s Border Crisis Is No Laughing Matter,3.0,ORG,0.9998522996902466,0.0,RNC,"Royal Naval College, Greenwich",en,-0.4674520492553711,Q15089213
107,RNC CHAIR MCDANIEL:  [START] Biden [END] ’s Border Crisis Is No Laughing Matter,25.0,PER,0.9999902248382568,20.0,Biden,Joe Biden,en,-0.1328198015689849,Q6279
108, [START] White House [END]  Reportedly ‘Perplexed’ By Kamala Harris’ First Foreign Policy Trip,11.0,LOC,0.9999865889549256,0.0,White House,White House,en,-0.0980382114648819,Q35525
108,White House Reportedly ‘Perplexed’ By  [START] Kamala Harris [END] ’ First Foreign Policy Trip,51.0,PER,0.9999812245368958,38.0,Kamala Harris,Kamala Harris,en,-0.0953236520290374,Q10853588
110,From ‘The Empire State’ To ‘The Exodus State’:  [START] New York [END]  Assemblyman Says It’s Not Just Cash For Illegal Immigrants Driving People Away,55.0,LOC,0.999994158744812,47.0,New York,New York (state),en,-0.1586363017559051,Q1384
111,Swing-District  [START] House Dem [END]  Slams Biden’s Border Handling While Supporting His Policies,24.0,MISC,0.9809451699256896,15.0,House Dem,Democratic Party (United States),en,-0.4294226169586181,Q29552
111,Swing-District House Dem Slams  [START] Biden [END] ’s Border Handling While Supporting His Policies,36.0,PER,0.9999905824661256,31.0,Biden,Joe Biden,en,-0.0810856446623802,Q6279
112, [START] Jen Psaki [END]  Avoids Saying There Is ‘A Crisis’ At The Border: ‘I Don’t Think We Need To Meet Your Bar Of What We Need To Call It’,9.0,PER,0.9999690651893616,0.0,Jen Psaki,Jen Psaki,en,-0.1021232828497886,Q12066523
113,Another Poll Finds Hispanic Voters Fleeing The  [START] Democratic Party [END] ,63.0,ORG,0.9999942779541016,47.0,Democratic Party,Democratic Party (United States),en,-0.1092211455106735,Q29552
114, [START] ICE [END]  Requests Additional Officers Deploy To Southern Border As Crossings Surge,3.0,ORG,0.99981689453125,0.0,ICE,Inter-Services Intelligence,en,-0.3695613145828247,Q274564
115, [START] Trump [END]  Announces Trip To ‘Lawless’ Southern Border,5.0,PER,0.9999585151672364,0.0,Trump,Donald Trump,en,-0.1228349953889846,Q22686
116, [START] Joe Biden [END]  Enjoys A Bike Ride By The Beach While Southern Border Disintegrates,9.0,PER,0.9999925494194032,0.0,Joe Biden,Joe Biden,en,-0.1226407214999198,Q6279
119,"Watch As Migrants Flood The Border, Say Crime In  [START] Venezuela [END]  Is Too Severe",58.0,LOC,0.9999970197677612,49.0,Venezuela,Venezuela,en,-0.1265922039747238,Q717
121," [START] Kamala Harris [END]  Laughs At Serious Question, Gazes Up To Polish President For Help Answering It",13.0,PER,0.9999629855155944,0.0,Kamala Harris,Kamala Harris,en,-0.1615477055311203,Q10853588
121,"Kamala Harris Laughs At Serious Question, Gazes Up To  [START] Polis [END] h President For Help Answering It",59.0,MISC,0.9999746084213256,54.0,Polis,Polis,en,-0.2926395237445831,Q148837
122,Tens Of Thousands Of Migrant Children Remain In Federal Custody Across The  [START] US [END] ,77.0,LOC,0.9999879598617554,75.0,US,United States,en,-0.1551186591386795,Q30
123,"EXCLUSIVE: Mother, 3-Year-Old Son Nearly Swept Away As Illegals Continue Streaming Across  [START] Rio Grande [END] ",100.0,LOC,0.999908447265625,90.0,Rio Grande,Rio Grande,en,-0.2198356688022613,Q160636
124, [START] Biden [END]  To Maintain Trump Administration’s Low Refugee Cap Despite Promise To Increase It: Report,5.0,PER,0.999976933002472,0.0,Biden,Joe Biden,en,-0.1057741865515708,Q6279
124,Biden To Maintain  [START] Trump [END]  Administration’s Low Refugee Cap Despite Promise To Increase It: Report,23.0,PER,0.996731162071228,18.0,Trump,Donald Trump,en,-0.1423357129096985,Q22686
125,Sen Kennedy Unplugged: What The  [START] Biden [END]  Administration Is Doing Wrong At The Border And How To Fix It,37.0,PER,0.999936580657959,32.0,Biden,Joe Biden,en,-0.1621757596731186,Q6279
127,Sending More Aid To  [START] Central America [END]  Won’t Necessarily Stop Migrants From Coming To The US,35.0,LOC,0.9999902844429016,20.0,Central America,Central America,en,-0.1031529903411865,Q27611
127,Sending More Aid To Central America Won’t Necessarily Stop Migrants From Coming To The  [START] US [END] ,89.0,LOC,0.9999903440475464,87.0,US,United States,en,-0.1850316822528839,Q30
128,REPORT:  [START] Biden [END]  Might Keep ‘More Humane’ Version Of Trump Immigration Policy,13.0,PER,0.9999935626983644,8.0,Biden,Joe Biden,en,-0.1024739742279052,Q6279
128,REPORT: Biden Might Keep ‘More Humane’ Version Of  [START] Trump [END]  Immigration Policy,55.0,PER,0.9994437098503112,50.0,Trump,Donald Trump,en,-0.1469602286815643,Q22686
129,"‘Oh, God Help Us’:  [START] Greg Gutfeld [END]  Loses Patience With Juan Williams During Testy Spat On Immigration",31.0,PER,0.9999977946281432,19.0,Greg Gutfeld,Greg Gutfeld,en,-0.107461579144001,Q1544916
129,"‘Oh, God Help Us’: Greg Gutfeld Loses Patience With  [START] Juan Williams [END]  During Testy Spat On Immigration",65.0,PER,0.9999967217445374,52.0,Juan Williams,Juan Williams,en,-0.1236422210931778,Q6301159
130, [START] GOP [END]  Rep. Reveals Why She Voted For Biden’s Infrastructure Bill Amid Backlash,3.0,ORG,0.9956010580062866,0.0,GOP,Republican Party (United States),en,-0.1081422865390777,Q29468
130,GOP Rep. Reveals Why She Voted For  [START] Biden [END] ’s Infrastructure Bill Amid Backlash,40.0,PER,0.9999781250953674,35.0,Biden,Joe Biden,en,-0.0763149484992027,Q6279
131,Has  [START] Joe Biden [END]  Really Nominated A Marxist To Regulate Our Banks?,13.0,PER,0.9999930262565612,4.0,Joe Biden,Joe Biden,en,-0.1128636822104454,Q6279
131,Has Joe Biden Really Nominated A  [START] Marx [END] ist To Regulate Our Banks?,37.0,MISC,0.9877590537071228,33.0,Marx,Karl Marx,en,-0.2165416777133941,Q9061
132,Gov.  [START] Abbott [END]  Sends Letter To Kamala Harris Urging Her To Visit The Border,11.0,PER,0.9999915957450868,5.0,Abbott,Bud Abbott,en,-0.3674958050251007,Q23888
132,Gov. Abbott Sends Letter To  [START] Kamala Harris [END]  Urging Her To Visit The Border,41.0,PER,0.9999898076057434,28.0,Kamala Harris,Kamala Harris,en,-0.0935388728976249,Q10853588
133,"After Weeks Of Dodging,  [START] Psaki [END]  Refers To Situation ‘On The Border’ As A ‘Crisis’",29.0,PER,0.9999869465827942,24.0,Psaki,Psaki,en,-0.2226402759552002,Q12066523
134,"EXCLUSIVE VIDEO: Hundreds Of Migrants Flood Southern Border, Turn Themselves In Because They Say It’s Easier Under  [START] Biden [END] ",120.0,PER,0.999990463256836,115.0,Biden,Joe Biden,en,-0.1254405528306961,Q6279
135,44  [START] Afghan [END]  Refugees Brought To The US Flagged As Potential National Security Risks,9.0,MISC,0.995610535144806,3.0,Afghan,Afghanistan,en,-0.1893215775489807,Q889
135,44 Afghan Refugees Brought To The  [START] US [END]  Flagged As Potential National Security Risks,36.0,LOC,0.9999927282333374,34.0,US,United States,en,-0.126163512468338,Q30
136, [START] Newsmax [END]  Reporter Presses Psaki To ‘Square’ National Guard Sleeping In Parking Garage While Illegal Immigrants Get Hotel Rooms,7.0,ORG,0.9999868273735046,0.0,Newsmax,Newsmax,en,-0.1284939497709274,Q27037115
137," [START] White House [END]  Rejects Blame For Deadly Migrant Smuggling Event In Texas, Says Border Is ‘Closed’",11.0,LOC,0.9999797344207764,0.0,White House,White House,en,-0.1179185137152671,Q35525
137,"White House Rejects Blame For Deadly Migrant Smuggling Event In  [START] Texas [END] , Says Border Is ‘Closed’",69.0,LOC,0.9999901056289672,64.0,Texas,Texas,en,-0.1483772993087768,Q1439
138,‘We Can’t Continue Like This’:  [START] Mayorkas [END]  Warns In Leaked Audio That US System ‘Isn’t Built’ To Handle Border Crisis,39.0,PER,0.9999432563781738,31.0,Mayorkas,Mayorkas,en,-0.3439984321594238,Q4714600
138,‘We Can’t Continue Like This’: Mayorkas Warns In Leaked Audio That  [START] US [END]  System ‘Isn’t Built’ To Handle Border Crisis,69.0,LOC,0.9999887943267822,67.0,US,United States,en,-0.1351589113473892,Q30
139,‘Dangerous For  [START] Israel [END] ’: Former Israeli Ambassador Criticizes Biden’s Potential Iran Deal,21.0,LOC,0.999992609024048,15.0,Israel,Israel,en,-0.1036349385976791,Q801
139,‘Dangerous For Israel’: Former  [START] Israeli [END]  Ambassador Criticizes Biden’s Potential Iran Deal,38.0,MISC,0.9869235754013062,31.0,Israeli,Israelis,en,-0.1913617104291916,Q875556
139,‘Dangerous For Israel’: Former Israeli Ambassador Criticizes  [START] Biden [END] ’s Potential Iran Deal,66.0,PER,0.9999869465827942,61.0,Biden,Joe Biden,en,-0.0788176879286766,Q6279
139,‘Dangerous For Israel’: Former Israeli Ambassador Criticizes Biden’s Potential  [START] Iran [END]  Deal,83.0,LOC,0.9999221563339232,79.0,Iran,Iran,en,-0.1283491253852844,Q794
140,‘Who Better To Help Make That Change But Me?’:  [START] Winsome Sears [END]  Says Democrats Are Losing Grip On Two Key Demographics,60.0,PER,0.9996486902236938,47.0,Winsome Sears,Winsome Sears,en,-0.1013109162449836,Q8025981
140,‘Who Better To Help Make That Change But Me?’: Winsome Sears Says  [START] Democrat [END] s Are Losing Grip On Two Key Demographics,74.0,MISC,0.999964952468872,66.0,Democrat,Democratic Party (United States),en,-0.112635888159275,Q29552
141," [START] Texas [END]  Democrat Defends Border Patrol: ‘What Are They Supposed To Do, Just Stand There And Let Everybody Come In?’",5.0,LOC,0.9999498128890992,0.0,Texas,Texas,en,-0.1173458322882652,Q1439
141,"Texas Democrat Defends  [START] Border Patrol [END] : ‘What Are They Supposed To Do, Just Stand There And Let Everybody Come In?’",36.0,ORG,0.9989378452301024,23.0,Border Patrol,United States Border Patrol,en,-0.0927907079458236,Q187954
142,EXCLUSIVE: Rep.  [START] Chip Roy [END]  To Introduce Legislation Making Cartels Terrorist Organizations,24.0,PER,0.9999953508377076,16.0,Chip Roy,Chip Roy,en,-0.0851054117083549,Q58333615
143,EXCLUSIVE: Cruz Says The Goal Of  [START] Biden [END] ’s ‘Horrifically Inhumane’ Border Policy Is To ‘Elect More Democrats’,38.0,PER,0.9999916553497314,33.0,Biden,Joe Biden,en,-0.0916617885231971,Q6279
143,EXCLUSIVE: Cruz Says The Goal Of Biden’s ‘Horrifically Inhumane’ Border Policy Is To ‘Elect More  [START] Democrat [END] s’,105.0,MISC,0.9999831914901732,97.0,Democrat,Democratic Party (United States),en,-0.1364282518625259,Q29552
144," [START] California [END]  To Send $600 Stimulus Checks To Illegal Immigrants, Poor Residents",10.0,LOC,0.9999908208847046,0.0,California,California,en,-0.1240515708923339,Q99
145, [START] Biden [END] ’s Allies Are Preparing For Onslaught Of Republican Criticism As The Border Reopens,5.0,PER,0.9999865293502808,0.0,Biden,Joe Biden,en,-0.1077879965305328,Q6279
145,Biden’s Allies Are Preparing For Onslaught Of  [START] Republican [END]  Criticism As The Border Reopens,56.0,MISC,0.9999899864196776,46.0,Republican,Republican Party (United States),en,-0.1134740635752677,Q29468
146, [START] Mexican [END]  Troops In Riot Gear Stop Hundreds Of Migrants Heading Toward US,7.0,MISC,0.999987244606018,0.0,Mexican,Mexico,en,-0.2499099373817443,Q96
146,Mexican Troops In Riot Gear Stop Hundreds Of Migrants Heading Toward  [START] US [END] ,71.0,LOC,0.9999911785125732,69.0,US,United States,en,-0.2169690430164337,Q30
147," [START] Psaki [END]  Dodges When Doocy Asks Whether Migrants Are Required To Show Proof Of Vaccine, Negative COVID-19 Test",5.0,PER,0.9999807476997375,0.0,Psaki,Psaki,en,-0.2301659882068634,Q12066523
148,EXCLUSIVE:  [START] Republican [END] s Send Letter To DHS Secretary About COVID-19 Positive Illegal Immigrants Being Bused To NC,21.0,MISC,0.9995594620704652,11.0,Republican,Republican Party (United States),en,-0.1034728586673736,Q29468
148,EXCLUSIVE: Republicans Send Letter To  [START] DHS [END]  Secretary About COVID-19 Positive Illegal Immigrants Being Bused To NC,41.0,ORG,0.9999711513519288,38.0,DHS,United States Department of Homeland Security,en,-0.1462266743183136,Q11231
148,EXCLUSIVE: Republicans Send Letter To DHS Secretary About COVID-19 Positive Illegal Immigrants Being Bused To  [START] NC [END] ,112.0,LOC,0.99997079372406,110.0,NC,North Carolina,en,-0.483592689037323,Q1454
150,"FLASHBACK:  [START] Times [END]  The Media And Democrats Openly Cheered ‘Replacement Theory,’ Which They Now Call Racist",16.0,ORG,0.9976795315742492,11.0,Times,The Times,en,-0.2923619151115417,Q50008
150,"FLASHBACK: Times The Media And  [START] Democrat [END] s Openly Cheered ‘Replacement Theory,’ Which They Now Call Racist",39.0,MISC,0.9999476671218872,31.0,Democrat,Democratic Party (United States),en,-0.1368417888879776,Q29552
151,EXCLUSIVE: Here’s The Border Crisis That  [START] Kamala Harris [END]  Didn’t See . . .,54.0,PER,0.9999394416809082,41.0,Kamala Harris,Kamala Harris,en,-0.1218213215470314,Q10853588
152, [START] Brazil [END] ian Town Almost Deserted As Migrants Flee For The US,6.0,MISC,0.9999831914901732,0.0,Brazil,Brazil,en,-0.1142457574605941,Q155
152,Brazilian Town Almost Deserted As Migrants Flee For The  [START] US [END] ,58.0,LOC,0.9999908208847046,56.0,US,United States,en,-0.1850178688764572,Q30
154, [START] Biden [END]  To Sign Three Executive Orders On Immigration Rolling Back Trump Policies,5.0,PER,0.9999907612800598,0.0,Biden,Joe Biden,en,-0.0808045715093612,Q6279
154,Biden To Sign Three Executive Orders On Immigration Rolling Back  [START] Trump [END]  Policies,70.0,PER,0.9952613711357116,65.0,Trump,Donald Trump,en,-0.1182067841291427,Q22686
155,"EXCLUSIVE:  [START] Republican [END]  Senate Candidate Mo Brooks Slams McConnell, RNC And ‘Weak RINO Establishment’ Over Amnesty And Special Interests",21.0,MISC,0.9999059438705444,11.0,Republican,Republican Party (United States),en,-0.1102501451969146,Q29468
155,"EXCLUSIVE: Republican Senate Candidate  [START] Mo Brooks [END]  Slams McConnell, RNC And ‘Weak RINO Establishment’ Over Amnesty And Special Interests",48.0,PER,0.9999923706054688,39.0,Mo Brooks,Mo Brooks,en,-0.1131650954484939,Q1941306
155,"EXCLUSIVE: Republican Senate Candidate Mo Brooks Slams McConnell,  [START] RNC [END]  And ‘Weak RINO Establishment’ Over Amnesty And Special Interests",69.0,ORG,0.9999842643737792,66.0,RNC,Republican National Committee,en,-0.0790028348565101,Q2145369
155,"EXCLUSIVE: Republican Senate Candidate Mo Brooks Slams McConnell, RNC And ‘Weak RINO Establishment’ Over  [START] Amnesty [END]  And Special Interests",112.0,ORG,0.982571303844452,105.0,Amnesty,Amnesty International,en,-0.115514650940895,Q42970
156, [START] Biden [END]  Admin Is Still Using A Trump-Era Order To Expel Migrants Despite Ending ‘Remain in Mexico’,5.0,PER,0.9999790787696838,0.0,Biden,Joe Biden,en,-0.109602577984333,Q6279
156,Biden Admin Is Still Using A  [START] Trump-Era [END]  Order To Expel Migrants Despite Ending ‘Remain in Mexico’,38.0,MISC,0.9992455244064332,29.0,Trump-Era,Presidency of Donald Trump,en,-0.3221693336963653,Q27809653
156,Biden Admin Is Still Using A Trump-Era Order To Expel Migrants Despite Ending ‘Remain in  [START] Mexico [END] ’,95.0,LOC,0.9999954700469972,89.0,Mexico,Mexico,en,-0.1307132095098495,Q96
157, [START] Biden [END]  Administration Proposes Making It Way Easier For Migrants To Have Asylum Claims Heard,5.0,PER,0.9999631643295288,0.0,Biden,Joe Biden,en,-0.0759140104055404,Q6279
158,‘A Profound Disaster’: Joe Concha Says  [START] Kamala Harris [END] ’ Handling Of Border Crisis ‘Seriously Diminishes’ Her Chances In 2024,52.0,PER,0.9999761581420898,39.0,Kamala Harris,Kamala Harris,en,-0.0873463749885559,Q10853588
159,Sen. Graham Says  [START] Biden [END] ’s Border Policies Are The ‘Biggest Super Spreader’ For COVID-19,22.0,PER,0.9999911189079284,17.0,Biden,Joe Biden,en,-0.0777102038264274,Q6279
160,Border Patrol Requested Additional Aid In  [START] Del Rio [END]  Months Before Thousands Of Migrants Arrived,49.0,LOC,0.9999489784240724,42.0,Del Rio,"Del Rio, Texas",en,-0.1360771209001541,Q970792
161," [START] CBP [END]  Detaining As Many As 9,000 Migrants Daily, Around Half Of Them Are Unaccompanied Minors And Families",3.0,ORG,0.999875783920288,0.0,CBP,U.S. Customs and Border Protection,en,-0.3731941878795624,Q368804
162, [START] State Department [END]  Refers To Border Situation As ‘Irregular Migration’ In Statement Praising ‘Vice President’s Leadership’,16.0,ORG,0.9999918341636658,0.0,State Department,United States Department of State,en,-0.0985579043626785,Q789915
163,Former  [START] ICE [END]  Director Says Chris Wallace Should Have Pressed DHS Secretary On One More Question About Illegal Immigrants,10.0,ORG,0.9989293813705444,7.0,ICE,Immigration and Naturalization Service,en,-0.2304878979921341,Q194984
163,Former ICE Director Says  [START] Chris Wallace [END]  Should Have Pressed DHS Secretary On One More Question About Illegal Immigrants,38.0,PER,0.9999968409538268,25.0,Chris Wallace,Chris Wallace,en,-0.1918597817420959,Q2964885
163,Former ICE Director Says Chris Wallace Should Have Pressed  [START] DHS [END]  Secretary On One More Question About Illegal Immigrants,62.0,ORG,0.9999880790710448,59.0,DHS,United States Department of Homeland Security,en,-0.0897011458873748,Q11231
164, [START] Jake Sullivan [END]  Falsely Claims Trump Didn’t Process Any Special Visas For Afghan Allies Since March 2020,13.0,PER,0.9997711181640624,0.0,Jake Sullivan,Jake Sullivan,en,-0.0981120839715004,Q16730147
164,Jake Sullivan Falsely Claims  [START] Trump [END]  Didn’t Process Any Special Visas For Afghan Allies Since March 2020,34.0,PER,0.9999171495437622,29.0,Trump,Donald Trump,en,-0.0915594547986984,Q22686
164,Jake Sullivan Falsely Claims Trump Didn’t Process Any Special Visas For  [START] Afghan [END]  Allies Since March 2020,78.0,MISC,0.9989532232284546,72.0,Afghan,Afghanistan,en,-0.1656379401683807,Q889
165,Reporter Asks  [START] Psaki [END]  If The White House Feels Responsible For National Guardsman’s Death,19.0,PER,0.9999833703041076,14.0,Psaki,Psaki,en,-0.2425353080034256,Q12066523
